OID_,GEOID,INTPTLAT,INTPTLON,NAME_1,COALIT,COUNT,SUM_SQ_FT
5591,410510034023005,+45.5539608,-122.6741986,BOISE,NECN,11.000000000000000,12790.000000000000000
5592,410510038033023,+45.5637530,-122.6856262,OVERLOOK,NPNS,21.000000000000000,20415.000000000000000
5593,410510098042004,+45.4964915,-122.4931419,CENTENNIAL,EPNO,24.000000000000000,61271.000000000000000
5594,410510025016000,+45.5474652,-122.6395849,ALAMEDA/IRVINGTON,NECN,23.000000000000000,24263.000000000000000
5595,410510035021013,+45.5539892,-122.6806908,OVERLOOK,NPNS,2.000000000000000,25638.000000000000000
5596,410510050001034,+45.5325186,-122.6860259,PEARL,NWNW,4.000000000000000,30553.000000000000000
5597,410510091011014,+45.4996955,-122.5001545,CENTENNIAL,EPNO,17.000000000000000,36708.000000000000000
5598,410510010002035,+45.4981142,-122.6440775,BROOKLYN ACTION CORPS,SEUL,22.000000000000000,71712.000000000000000
5599,410510051001018,+45.5311808,-122.6808997,PEARL,NWNW,1.000000000000000,34539.000000000000000
5600,410510023032028,+45.5315158,-122.6642185,LLOYD DISTRICT,NONE,3.000000000000000,78463.000000000000000
5601,410510022031104,+45.5456871,-122.6740616,BOISE,NECN,2.000000000000000,20624.000000000000000
5602,410510069001039,+45.5128357,-122.7251747,SYLVAN-HIGHLANDS/SOUTHWEST HILLS,NWNW/SWNI,34.000000000000000,67136.000000000000000
5603,410510022031094,+45.5423678,-122.6687840,ELIOT,NECN,1.000000000000000,60166.000000000000000
5604,410510019003007,+45.5260097,-122.6308381,LAURELHURST,SEUL,19.000000000000000,23329.000000000000000
5605,410510019003013,+45.5245127,-122.6244515,LAURELHURST,SEUL,26.000000000000000,37516.000000000000000
5606,410510006011015,+45.4884116,-122.5628298,LENTS,EPNO,8.000000000000000,15356.000000000000000
5607,410510083022010,+45.4916513,-122.5643560,LENTS/POWELLHURST-GILBERT,EPNO,16.000000000000000,16342.000000000000000
5608,410510098042013,+45.4982624,-122.4892450,CENTENNIAL,EPNO,19.000000000000000,42399.000000000000000
5609,410510024023022,+45.5347020,-122.6570823,LLOYD DISTRICT,NONE,7.000000000000000,16153.000000000000000
5610,410510065013009,+45.4631887,-122.7414031,ASHCREEK,SWNI,22.000000000000000,44427.000000000000000
5611,410510069001102,+45.5095831,-122.7207690,SYLVAN-HIGHLANDS/SOUTHWEST HILLS,NWNW/SWNI,11.000000000000000,27804.000000000000000
5612,410510082022026,+45.5141733,-122.5453075,MILL PARK,EPNO,41.000000000000000,61267.000000000000000
5613,410510091024014,+45.4829999,-122.5123381,POWELLHURST-GILBERT,EPNO,143.000000000000000,212234.000000000000000
5614,410510035012007,+45.5616696,-122.6948674,OVERLOOK,NPNS,8.000000000000000,9803.000000000000000
5615,410510006021025,+45.4749350,-122.5640997,LENTS,EPNO,33.000000000000000,47715.000000000000000
5616,410510006023010,+45.4767378,-122.5782733,LENTS,EPNO,11.000000000000000,11315.000000000000000
5617,410510034021006,+45.5526906,-122.6651878,BOISE,NECN,24.000000000000000,27943.000000000000000
5618,410510035021015,+45.5540075,-122.6795380,OVERLOOK,NPNS,11.000000000000000,12490.000000000000000
5619,410510043001168,+45.5466188,-122.7097218,NORTHWEST INDUSTRIAL,NWNW,1.000000000000000,1961.000000000000000
5620,410510066023012,+45.4732385,-122.7139774,MULTNOMAH,SWNI,33.000000000000000,57059.000000000000000
5621,410510006012018,+45.4785337,-122.5623900,LENTS,EPNO,20.000000000000000,33057.000000000000000
5622,410510064022022,+45.4396214,-122.6996247,ARNOLD CREEK,SWNI,8.000000000000000,16164.000000000000000
5623,410510051002022,+45.5254630,-122.6817025,PEARL,NWNW,5.000000000000000,41052.000000000000000
5624,410510091021006,+45.4955523,-122.5209825,POWELLHURST-GILBERT,EPNO,54.000000000000000,74321.000000000000000
5625,410510025023005,+45.5339443,-122.6420803,SULLIVAN'S GULCH,NECN,14.000000000000000,36679.000000000000000
5626,410510084002011,+45.4906489,-122.5462710,POWELLHURST-GILBERT,EPNO,24.000000000000000,30759.000000000000000
5627,410510035013003,+45.5578433,-122.6907376,OVERLOOK,NPNS,166.000000000000000,274902.000000000000000
5628,410510022032001,+45.5478755,-122.6628363,ELIOT,NECN,29.000000000000000,32980.000000000000000
5629,410510082023009,+45.5061784,-122.5415841,MILL PARK,EPNO,55.000000000000000,80512.000000000000000
5630,410510021001027,+45.5250489,-122.6540984,KERNS,SEUL,1.000000000000000,78475.000000000000000
5631,410510065021024,+45.4633654,-122.7019124,MULTNOMAH,SWNI,1.000000000000000,718.000000000000000
5632,410510067022004,+45.4834086,-122.7193116,HAYHURST,SWNI,20.000000000000000,28608.000000000000000
5633,410510061001019,+45.4859283,-122.7038842,HILLSDALE,SWNI,9.000000000000000,19312.000000000000000
5634,410510066022021,+45.4693336,-122.7074955,MULTNOMAH,SWNI,16.000000000000000,27554.000000000000000
5635,410510062002024,+45.4661390,-122.6881551,SOUTH BURLINGAME,SWNI,15.000000000000000,22475.000000000000000
5636,410510068011012,+45.4939554,-122.7286818,BRIDLEMILE,SWNI,21.000000000000000,39299.000000000000000
5637,410510051002049,+45.5248726,-122.6749673,OLD TOWN/CHINATOWN,NWNW,3.000000000000000,30157.000000000000000
5638,410510035021037,+45.5502152,-122.6758122,BOISE,NECN,4.000000000000000,31524.000000000000000
5639,410510065012036,+45.4497161,-122.7399404,ASHCREEK,SWNI,13.000000000000000,27045.000000000000000
5640,410510083012002,+45.5035666,-122.5701831,POWELLHURST-GILBERT,EPNO,30.000000000000000,69390.000000000000000
5641,410510068011004,+45.4976639,-122.7341341,BRIDLEMILE,SWNI,7.000000000000000,18552.000000000000000
5642,410510035011014,+45.5600585,-122.6805760,OVERLOOK,NPNS,11.000000000000000,11559.000000000000000
5643,410510068022011,+45.4881624,-122.7263189,BRIDLEMILE,SWNI,23.000000000000000,37884.000000000000000
5644,410510064033022,+45.4432635,-122.7280499,FAR SOUTHWEST,SWNI,34.000000000000000,53077.000000000000000
5645,410510065021021,+45.4625212,-122.7112990,MULTNOMAH,SWNI,67.000000000000000,123993.000000000000000
5646,410510020002003,+45.5268262,-122.6365423,KERNS,SEUL,11.000000000000000,24630.000000000000000
5647,410510091011004,+45.5029001,-122.5033853,CENTENNIAL,EPNO,55.000000000000000,127083.000000000000000
5648,410510023031074,+45.5391417,-122.6765015,ELIOT,NECN,1.000000000000000,1.000000000000000
5649,410510023031042,+45.5358054,-122.6651907,ELIOT,NECN,5.000000000000000,45481.000000000000000
5650,410510019001025,+45.5268406,-122.6218870,LAURELHURST,SEUL,20.000000000000000,24795.000000000000000
5651,410510010001018,+45.4971130,-122.6498085,BROOKLYN ACTION CORPS,SEUL,15.000000000000000,14952.000000000000000
5652,410510021001106,+45.5240305,-122.6511950,KERNS,SEUL,2.000000000000000,8829.000000000000000
5653,410510010005014,+45.4985291,-122.6573420,BROOKLYN ACTION CORPS,SEUL,34.000000000000000,49934.000000000000000
5654,410510023031027,+45.5345654,-122.6704507,ELIOT,NECN,1.000000000000000,4437.000000000000000
5655,410510027013008,+45.5413415,-122.6224565,GRANT PARK,NECN,29.000000000000000,33785.000000000000000
5656,410510066021021,+45.4677344,-122.7033931,MULTNOMAH,SWNI,17.000000000000000,25580.000000000000000
5657,410510027013014,+45.5398035,-122.6174175,GRANT PARK,NECN,30.000000000000000,37212.000000000000000
5658,410510006012024,+45.4801220,-122.5579196,LENTS,EPNO,10.000000000000000,12898.000000000000000
5659,410510023032045,+45.5325780,-122.6611526,LLOYD DISTRICT,NONE,1.000000000000000,20436.000000000000000
5660,410510067012012,+45.4854064,-122.7296038,HAYHURST,SWNI,17.000000000000000,25628.000000000000000
5661,410510010004010,+45.4925792,-122.6547061,BROOKLYN ACTION CORPS,SEUL,16.000000000000000,19507.000000000000000
5662,410519800001052,+45.5663767,-122.7186439,OVERLOOK,NPNS,5.000000000000000,71588.000000000000000
5663,410510006023003,+45.4765848,-122.5721078,LENTS,EPNO,34.000000000000000,35985.000000000000000
5664,410510006012021,+45.4787352,-122.5592020,LENTS,EPNO,12.000000000000000,15512.000000000000000
5665,410510060021002,+45.4775782,-122.6866449,HILLSDALE,SWNI,15.000000000000000,37729.000000000000000
5666,410510066023031,+45.4699931,-122.7090031,MULTNOMAH,SWNI,38.000000000000000,45981.000000000000000
5667,410510098034006,+45.4924305,-122.4843740,CENTENNIAL,EPNO,1.000000000000000,1754.000000000000000
5668,410510091012008,+45.5032705,-122.5167642,CENTENNIAL,EPNO,21.000000000000000,19424.000000000000000
5669,410510021001036,+45.5240014,-122.6612229,KERNS,SEUL,3.000000000000000,27742.000000000000000
5670,410510066021011,+45.4700148,-122.6960051,HILLSDALE,SWNI,24.000000000000000,37651.000000000000000
5671,410510064022032,+45.4345561,-122.6988920,ARNOLD CREEK,SWNI,11.000000000000000,21074.000000000000000
5672,410510010002058,+45.4916598,-122.6468713,BROOKLYN ACTION CORPS,SEUL,7.000000000000000,87710.000000000000000
5673,410510066022010,+45.4715458,-122.7041923,MULTNOMAH,SWNI,22.000000000000000,29318.000000000000000
5674,410510019004032,+45.5295404,-122.6241718,LAURELHURST,SEUL,36.000000000000000,43418.000000000000000
5675,410510006013007,+45.4835889,-122.5700652,LENTS,EPNO,52.000000000000000,60342.000000000000000
5676,410510091022007,+45.4940261,-122.5102132,CENTENNIAL,EPNO,16.000000000000000,27744.000000000000000
5677,410510083022025,+45.4943579,-122.5483071,LENTS/POWELLHURST-GILBERT,EPNO,1.000000000000000,6599.000000000000000
5678,410510020001035,+45.5296056,-122.6408800,KERNS,SEUL,8.000000000000000,23910.000000000000000
5679,410510021001104,+45.5239795,-122.6541060,KERNS,SEUL,7.000000000000000,23300.000000000000000
5680,410510062003018,+45.4596223,-122.6945826,MARKHAM,SWNI,11.000000000000000,22930.000000000000000
5681,410510062001012,+45.4667656,-122.6829399,SOUTH BURLINGAME,SWNI,12.000000000000000,29420.000000000000000
5682,410510092013010,+45.5052633,-122.5330279,MILL PARK,EPNO,70.000000000000000,157991.000000000000000
5683,410510097012016,+45.5079452,-122.4980415,CENTENNIAL,EPNO,38.000000000000000,73850.000000000000000
5684,410510010005010,+45.5004187,-122.6596276,BROOKLYN ACTION CORPS,SEUL,17.000000000000000,28558.000000000000000
5685,410510090002008,+45.4825080,-122.5277176,POWELLHURST-GILBERT,EPNO,98.000000000000000,162317.000000000000000
5686,410510066011022,+45.4742700,-122.7237457,MAPLEWOOD,SWNI,7.000000000000000,16422.000000000000000
5687,410510064022000,+45.4393544,-122.6848911,ARNOLD CREEK,SWNI,49.000000000000000,116518.000000000000000
5688,410510069001041,+45.5125158,-122.7243680,SYLVAN-HIGHLANDS/SOUTHWEST HILLS,NWNW/SWNI,1.000000000000000,136.000000000000000
5689,410510025023009,+45.5325265,-122.6457610,SULLIVAN'S GULCH,NECN,21.000000000000000,29895.000000000000000
5690,410510020001017,+45.5292595,-122.6351313,KERNS,SEUL,18.000000000000000,30669.000000000000000
5691,410510065011004,+45.4651543,-122.7264117,ASHCREEK,SWNI,3.000000000000000,4660.000000000000000
5692,410510065012018,+45.4537614,-122.7399930,ASHCREEK,SWNI,9.000000000000000,19196.000000000000000
5693,410510051001021,+45.5332683,-122.6840261,PEARL,NWNW,1.000000000000000,40008.000000000000000
5694,410510025021017,+45.5354388,-122.6358426,GRANT PARK,NECN,17.000000000000000,20827.000000000000000
5695,410510065012032,+45.4443030,-122.7411299,ASHCREEK,SWNI,18.000000000000000,33122.000000000000000
5696,410510020001037,+45.5282388,-122.6429168,KERNS,SEUL,1.000000000000000,39075.000000000000000
5697,410510082023021,+45.5083269,-122.5448618,MILL PARK,EPNO,9.000000000000000,18863.000000000000000
5698,410510021001084,+45.5232834,-122.6591831,KERNS,SEUL,4.000000000000000,12300.000000000000000
5699,410510061002000,+45.4828818,-122.6915845,HILLSDALE,SWNI,19.000000000000000,38811.000000000000000
5700,410519800001061,+45.5637565,-122.7218859,OVERLOOK,NPNS,5.000000000000000,7980.000000000000000
5701,410510065011000,+45.4668703,-122.7261062,MULTNOMAH,SWNI,23.000000000000000,29445.000000000000000
5702,410510051001013,+45.5316424,-122.6783144,PEARL,NWNW,4.000000000000000,27428.000000000000000
5703,410510006012025,+45.4787183,-122.5579942,LENTS,EPNO,8.000000000000000,11225.000000000000000
5704,410510090002003,+45.4885105,-122.5349735,POWELLHURST-GILBERT,EPNO,130.000000000000000,176099.000000000000000
5705,410510063001049,+45.4561299,-122.6611721,MC UNCLAIMED #11,unclaimed,2.000000000000000,1548.000000000000000
5706,410510064032005,+45.4527496,-122.7191286,WEST PORTLAND PARK,SWNI,22.000000000000000,29087.000000000000000
5707,410510010001027,+45.4957158,-122.6508441,BROOKLYN ACTION CORPS,SEUL,9.000000000000000,12845.000000000000000
5708,410510006022025,+45.4694832,-122.5753888,LENTS,EPNO,33.000000000000000,27673.000000000000000
5709,410510020005004,+45.5275384,-122.6381743,KERNS,SEUL,10.000000000000000,24013.000000000000000
5710,410670303002021,+45.4880295,-122.7456691,BRIDLEMILE,SWNI,4.000000000000000,4913.000000000000000
5711,410510098041018,+45.4996003,-122.4959217,CENTENNIAL,EPNO,15.000000000000000,28285.000000000000000
5712,410510090001003,+45.4965792,-122.5313351,POWELLHURST-GILBERT,EPNO,14.000000000000000,30190.000000000000000
5713,410519800001005,+45.5686403,-122.7033853,OVERLOOK,NPNS,6.000000000000000,260384.000000000000000
5714,410510067012020,+45.4839145,-122.7276021,HAYHURST,SWNI,3.000000000000000,6906.000000000000000
5715,410510083022016,+45.4906939,-122.5577324,LENTS,EPNO,20.000000000000000,31130.000000000000000
5716,410510097023015,+45.5162436,-122.4910701,CENTENNIAL,EPNO,19.000000000000000,38262.000000000000000
5717,410510065013014,+45.4554360,-122.7352657,ASHCREEK,SWNI,36.000000000000000,73159.000000000000000
5718,410510065011015,+45.4572480,-122.7270105,ASHCREEK,SWNI,2.000000000000000,2933.000000000000000
5719,410510066012008,+45.4734912,-122.7320014,MAPLEWOOD,SWNI,15.000000000000000,20797.000000000000000
5720,410510021001003,+45.5288368,-122.6473571,KERNS,SEUL,6.000000000000000,62941.000000000000000
5721,410510084002007,+45.4932598,-122.5451262,POWELLHURST-GILBERT,EPNO,43.000000000000000,55694.000000000000000
5722,410510092023017,+45.5091877,-122.5173467,CENTENNIAL,EPNO,1.000000000000000,703.000000000000000
5723,410510026002020,+45.5415906,-122.6301621,GRANT PARK,NECN,20.000000000000000,21178.000000000000000
5724,410510051001005,+45.5332737,-122.6810196,PEARL,NWNW,1.000000000000000,5790.000000000000000
5725,410510006012029,+45.4777005,-122.5606335,LENTS,EPNO,4.000000000000000,5403.000000000000000
5726,410510064042006,+45.4438224,-122.7360613,FAR SOUTHWEST,SWNI,32.000000000000000,86390.000000000000000
5727,410510097024011,+45.5085599,-122.4933463,CENTENNIAL,EPNO,58.000000000000000,34042.000000000000000
5728,410510020003002,+45.5232408,-122.6352022,KERNS,SEUL,11.000000000000000,30154.000000000000000
5729,410510064042048,+45.4342775,-122.7420647,FAR SOUTHWEST,SWNI,12.000000000000000,34031.000000000000000
5730,410510019001011,+45.5308643,-122.6188482,LAURELHURST,SEUL,43.000000000000000,50677.000000000000000
5731,410510068021001,+45.4961948,-122.7246686,BRIDLEMILE,SWNI,12.000000000000000,57895.000000000000000
5732,410510091012001,+45.5032968,-122.5121569,CENTENNIAL,EPNO,4.000000000000000,162412.000000000000000
5733,410510064031003,+45.4450170,-122.7240953,WEST PORTLAND PARK,SWNI,16.000000000000000,26547.000000000000000
5734,410510025022002,+45.5348114,-122.6341223,SULLIVAN'S GULCH,NECN,11.000000000000000,24447.000000000000000
5735,410510065022025,+45.4567637,-122.7162950,MULTNOMAH,SWNI,41.000000000000000,74575.000000000000000
5736,410510091022001,+45.4950561,-122.5057384,CENTENNIAL,EPNO,39.000000000000000,69274.000000000000000
5737,410510066023017,+45.4721082,-122.7141241,MULTNOMAH,SWNI,26.000000000000000,34380.000000000000000
5738,410510098041020,+45.5001305,-122.4868818,CENTENNIAL,EPNO,15.000000000000000,37982.000000000000000
5739,410510089021038,+45.4620200,-122.5616019,LENTS,EPNO,14.000000000000000,33671.000000000000000
5740,410510020001021,+45.5282657,-122.6318233,KERNS,SEUL,31.000000000000000,30554.000000000000000
5741,410510092012010,+45.5184671,-122.5332303,MILL PARK,EPNO,3.000000000000000,15853.000000000000000
5742,410510091012010,+45.5011913,-122.5167979,CENTENNIAL,EPNO,5.000000000000000,8989.000000000000000
5743,410510034023008,+45.5527310,-122.6752570,BOISE,NECN,6.000000000000000,16528.000000000000000
5744,410510064031007,+45.4443053,-122.7220712,WEST PORTLAND PARK,SWNI,14.000000000000000,23305.000000000000000
5745,410519800001029,+45.5677393,-122.7091293,OVERLOOK,NPNS,5.000000000000000,34774.000000000000000
5746,410510022034002,+45.5417321,-122.6606625,ELIOT,NECN,13.000000000000000,34508.000000000000000
5747,410510006023000,+45.4765175,-122.5691453,LENTS,EPNO,34.000000000000000,35768.000000000000000
5748,410510060021028,+45.4738674,-122.6917279,HILLSDALE,SWNI,23.000000000000000,50166.000000000000000
5749,410510025021020,+45.5354710,-122.6386305,GRANT PARK,NECN,5.000000000000000,21302.000000000000000
5750,410510035021010,+45.5557359,-122.6816701,OVERLOOK,NPNS,2.000000000000000,11697.000000000000000
5751,410510010002025,+45.4971040,-122.6487945,BROOKLYN ACTION CORPS,SEUL,7.000000000000000,20206.000000000000000
5752,410510065011023,+45.4582024,-122.7288727,ASHCREEK,SWNI,18.000000000000000,27648.000000000000000
5753,410510066011000,+45.4759085,-122.7237410,MAPLEWOOD,SWNI,4.000000000000000,9571.000000000000000
5754,410510067011001,+45.4829699,-122.7250966,HAYHURST,SWNI,28.000000000000000,63413.000000000000000
5755,410510035022005,+45.5550442,-122.6836156,OVERLOOK,NPNS,33.000000000000000,38075.000000000000000
5756,410510091021005,+45.4966878,-122.5209604,POWELLHURST-GILBERT,EPNO,68.000000000000000,107455.000000000000000
5757,410510066021024,+45.4652864,-122.6978653,MULTNOMAH,SWNI,2.000000000000000,4486.000000000000000
5758,410510083022031,+45.4903783,-122.5636790,LENTS,EPNO,32.000000000000000,45366.000000000000000
5759,410510006022023,+45.4682443,-122.5734012,LENTS,EPNO,4.000000000000000,4628.000000000000000
5760,410510051003004,+45.5288849,-122.6768661,OLD TOWN/CHINATOWN,NWNW,2.000000000000000,27349.000000000000000
5761,410510064032002,+45.4546168,-122.7137561,WEST PORTLAND PARK,SWNI,26.000000000000000,47298.000000000000000
5762,410510061002018,+45.4790359,-122.6982748,HILLSDALE,SWNI,24.000000000000000,27146.000000000000000
5763,410510006022011,+45.4713074,-122.5764260,LENTS,EPNO,27.000000000000000,31277.000000000000000
5764,410510010005016,+45.4988876,-122.6549801,BROOKLYN ACTION CORPS,SEUL,23.000000000000000,27336.000000000000000
5765,410510064032015,+45.4457290,-122.7160965,WEST PORTLAND PARK,SWNI,12.000000000000000,25637.000000000000000
5766,410510083012011,+45.5001691,-122.5694407,POWELLHURST-GILBERT,EPNO,97.000000000000000,185325.000000000000000
5767,410510050001100,+45.5282401,-122.6858631,PEARL,NWNW,3.000000000000000,37159.000000000000000
5768,410510097013007,+45.5091542,-122.5102055,CENTENNIAL,EPNO,21.000000000000000,46392.000000000000000
5769,410510092021003,+45.5164242,-122.5120498,CENTENNIAL,EPNO,140.000000000000000,263547.000000000000000
5770,410510043001172,+45.5423175,-122.7116483,NORTHWEST INDUSTRIAL,NWNW,5.000000000000000,78705.000000000000000
5771,410510023032012,+45.5354427,-122.6631629,ELIOT,NECN,3.000000000000000,23925.000000000000000
5772,410510083022034,+45.4906995,-122.5590600,LENTS,EPNO,32.000000000000000,44862.000000000000000
5773,410510006012007,+45.4814927,-122.5578501,LENTS,EPNO,14.000000000000000,11910.000000000000000
5774,410510023032087,+45.5269051,-122.6611798,LLOYD DISTRICT,NONE,3.000000000000000,15201.000000000000000
5775,410510068022016,+45.4864392,-122.7110681,BRIDLEMILE,SWNI,8.000000000000000,21503.000000000000000
5776,410510020003016,+45.5214042,-122.6325499,KERNS,SEUL,14.000000000000000,37145.000000000000000
5777,410510019004020,+45.5311577,-122.6283565,LAURELHURST,SEUL,39.000000000000000,44361.000000000000000
5778,410510024022008,+45.5332455,-122.6475697,SULLIVAN'S GULCH,NECN,17.000000000000000,29462.000000000000000
5779,410510024022013,+45.5308508,-122.6472753,SULLIVAN'S GULCH,NECN,20.000000000000000,90534.000000000000000
5780,410510085001004,+45.4845605,-122.5389219,POWELLHURST-GILBERT,EPNO,46.000000000000000,63108.000000000000000
5781,410510034023009,+45.5527275,-122.6747291,BOISE,NECN,13.000000000000000,15519.000000000000000
5782,410510050001118,+45.5268514,-122.6837838,PEARL,NWNW,4.000000000000000,29284.000000000000000
5783,410510097023005,+45.5185335,-122.4939694,CENTENNIAL,EPNO,1.000000000000000,245.000000000000000
5784,410510006024014,+45.4799687,-122.5751363,LENTS,EPNO,10.000000000000000,8663.000000000000000
5785,410510083011028,+45.4905031,-122.5690645,LENTS,EPNO,11.000000000000000,14290.000000000000000
5786,410510098041005,+45.5029308,-122.4943106,CENTENNIAL,EPNO,41.000000000000000,61823.000000000000000
5787,410510065021026,+45.4611058,-122.7107578,MULTNOMAH,SWNI,41.000000000000000,118657.000000000000000
5788,410510019003017,+45.5230498,-122.6303391,LAURELHURST,SEUL,19.000000000000000,24198.000000000000000
5789,410510089022010,+45.4640923,-122.5731660,LENTS,EPNO,33.000000000000000,48810.000000000000000
5790,410510082023014,+45.5056428,-122.5405258,MILL PARK,EPNO,54.000000000000000,59855.000000000000000
5791,410510065012027,+45.4520049,-122.7422583,ASHCREEK,SWNI,32.000000000000000,67604.000000000000000
5792,410510062002010,+45.4659050,-122.6917360,SOUTH BURLINGAME,SWNI,24.000000000000000,37574.000000000000000
5793,410510019001015,+45.5290193,-122.6218187,LAURELHURST,SEUL,35.000000000000000,40058.000000000000000
5794,410510006021017,+45.4772896,-122.5640966,LENTS,EPNO,13.000000000000000,13511.000000000000000
5795,410510006022009,+45.4713561,-122.5785349,LENTS,EPNO,20.000000000000000,33996.000000000000000
5796,410510043001182,+45.5423637,-122.6996562,NORTHWEST INDUSTRIAL,NWNW,1.000000000000000,2905.000000000000000
5797,410510083011020,+45.4951501,-122.5775451,LENTS,EPNO,29.000000000000000,31101.000000000000000
5798,410510085001013,+45.4807492,-122.5394880,POWELLHURST-GILBERT,EPNO,11.000000000000000,15237.000000000000000
5799,410510001001026,+45.4853175,-122.6630114,BROOKLYN ACTION CORPS,SEUL,1.000000000000000,178.000000000000000
5800,410510022031103,+45.5458977,-122.6751818,BOISE,NECN,2.000000000000000,19394.000000000000000
5801,410510084001003,+45.5033796,-122.5467163,POWELLHURST-GILBERT,EPNO,30.000000000000000,77760.000000000000000
5802,410510097012008,+45.5104094,-122.5044655,CENTENNIAL,EPNO,31.000000000000000,52171.000000000000000
5803,410510023031059,+45.5368374,-122.6770208,ELIOT,NECN,14.000000000000000,71540.000000000000000
5804,410510065012035,+45.4495934,-122.7414458,ASHCREEK,SWNI,24.000000000000000,47880.000000000000000
5805,410510062001018,+45.4637024,-122.6819602,SOUTH BURLINGAME,SWNI,8.000000000000000,15409.000000000000000
5806,410510067022005,+45.4824980,-122.7185632,HAYHURST,SWNI,38.000000000000000,51006.000000000000000
5807,410510068022005,+45.4901486,-122.7212521,BRIDLEMILE,SWNI,24.000000000000000,54743.000000000000000
5808,410510034022008,+45.5526845,-122.6703885,BOISE,NECN,11.000000000000000,12913.000000000000000
5809,410510064021011,+45.4536730,-122.7090904,MARKHAM,SWNI,9.000000000000000,23191.000000000000000
5810,410510067022003,+45.4835230,-122.7219437,HAYHURST,SWNI,19.000000000000000,28943.000000000000000
5811,410510097013001,+45.5079758,-122.5010731,CENTENNIAL,EPNO,22.000000000000000,33461.000000000000000
5812,410510021002004,+45.5246678,-122.6469897,KERNS,SEUL,4.000000000000000,20020.000000000000000
5813,410510066012012,+45.4737177,-122.7413043,MAPLEWOOD,SWNI,12.000000000000000,31046.000000000000000
5814,410510019002021,+45.5206309,-122.6215173,LAURELHURST,SEUL,39.000000000000000,48710.000000000000000
5815,410510025021002,+45.5384010,-122.6349661,GRANT PARK,NECN,16.000000000000000,21430.000000000000000
5816,410510083012004,+45.5038877,-122.5740831,POWELLHURST-GILBERT,EPNO,23.000000000000000,31709.000000000000000
5817,410510058004019,+45.4912277,-122.6982956,HEALY HEIGHTS/SOUTHWEST HILLS,SWNI,9.000000000000000,24907.000000000000000
5818,410510083011014,+45.4955974,-122.5720649,LENTS,EPNO,74.000000000000000,114591.000000000000000
5819,410510089021060,+45.4654217,-122.5552098,LENTS,EPNO,11.000000000000000,19711.000000000000000
5820,410510062003013,+45.4618457,-122.6940652,MARKHAM,SWNI,12.000000000000000,20576.000000000000000
5821,410510065011036,+45.4590675,-122.7253053,ASHCREEK,SWNI,1.000000000000000,1046.000000000000000
5822,410510010002055,+45.4946707,-122.6488347,BROOKLYN ACTION CORPS,SEUL,7.000000000000000,13880.000000000000000
5823,410510006014029,+45.4817935,-122.5737723,LENTS,EPNO,13.000000000000000,19246.000000000000000
5824,410510098041002,+45.5037987,-122.4903462,CENTENNIAL,EPNO,21.000000000000000,40803.000000000000000
5825,410510010001000,+45.4993900,-122.6496749,BROOKLYN ACTION CORPS,SEUL,17.000000000000000,34070.000000000000000
5826,410510020001053,+45.5277602,-122.6410692,KERNS,SEUL,1.000000000000000,2035.000000000000000
5827,410510068021004,+45.5011302,-122.7138233,BRIDLEMILE/SOUTHWEST HILLS,SWNI,8.000000000000000,8212.000000000000000
5828,410510006014013,+45.4863589,-122.5745243,LENTS,EPNO,20.000000000000000,18272.000000000000000
5829,410510097024002,+45.5113745,-122.4931412,CENTENNIAL,EPNO,41.000000000000000,65093.000000000000000
5830,410510019002012,+45.5235674,-122.6177087,LAURELHURST,SEUL,8.000000000000000,9618.000000000000000
5831,410510034021003,+45.5539522,-122.6651891,BOISE,NECN,23.000000000000000,23080.000000000000000
5832,410510025021003,+45.5383859,-122.6360789,GRANT PARK,NECN,15.000000000000000,20543.000000000000000
5833,410510097023019,+45.5143590,-122.4922233,CENTENNIAL,EPNO,22.000000000000000,42613.000000000000000
5834,410510012021015,+45.5108405,-122.6354399,RICHMOND,SEUL,17.000000000000000,18670.000000000000000
5835,410510029032011,+45.5351856,-122.5664633,MADISON SOUTH,CNN,66.000000000000000,172964.000000000000000
5836,410510080022006,+45.5366649,-122.5478638,PARKROSE HEIGHTS,EPNO,26.000000000000000,37838.000000000000000
5837,410510094003005,+45.5379056,-122.5182122,RUSSELL,EPNO,14.000000000000000,35285.000000000000000
5838,410510087003000,+45.4751667,-122.6097004,BRENTWOOD-DARLINGTON,SEUL,19.000000000000000,40461.000000000000000
5839,410510057003011,+45.5087217,-122.6756269,DOWNTOWN,NWNW,1.000000000000000,32582.000000000000000
5840,410510038023029,+45.5703740,-122.6885963,ARBOR LODGE,NPNS,19.000000000000000,34527.000000000000000
5841,410510099033020,+45.4777921,-122.4896411,PLEASANT VALLEY,EPNO,14.000000000000000,28172.000000000000000
5842,410510029031011,+45.5518786,-122.5770846,MADISON SOUTH,CNN,11.000000000000000,80964.000000000000000
5843,410510038021019,+45.5732890,-122.6812200,ARBOR LODGE,NPNS,9.000000000000000,10789.000000000000000
5844,410510039024000,+45.5765048,-122.7018739,ARBOR LODGE,NPNS,8.000000000000000,12626.000000000000000
5845,410510038022000,+45.5762178,-122.6826514,ARBOR LODGE,NPNS,15.000000000000000,47426.000000000000000
5846,410510078002010,+45.5538714,-122.5716010,SUMNER,CNN,22.000000000000000,23618.000000000000000
5847,410510095011007,+45.5489317,-122.5060557,WILKES,EPNO,104.000000000000000,193345.000000000000000
