geoid,intptlat,intptlon
410510011021010,45.511875,-122.66026
410510011021018,45.511158,-122.65823
410510011021088,45.50745,-122.66096
410510023031083,45.533527,-122.67162
410510057001037,45.500973,-122.67838
410510092023019,45.506462,-122.5181
410519800001118,45.564384,-122.71845
410510070003003,45.587574,-122.8096
410510041023021,45.584679,-122.74857
410510041023020,45.584625,-122.7533
410510041023031,45.583981,-122.75372
410510041023018,45.585491,-122.75109
410510041023019,45.584824,-122.75148
410510041023028,45.584015,-122.74901
410510041023024,45.584354,-122.75234
410510041023025,45.583519,-122.75233
410510041023023,45.584011,-122.75146
410510064042056,45.434242,-122.72359
410510040021034,45.570576,-122.73318
410510043001077,45.571178,-122.75328
410510064042029,45.440948,-122.72854
410510065022025,45.456764,-122.71629
410510041013016,45.598976,-122.74802
410510041012008,45.597729,-122.7436
410510043001030,45.615646,-122.80457
410510041013015,45.598785,-122.75014
410510041013025,45.597519,-122.74947
410510041013019,45.599758,-122.74529
410510041013023,45.598152,-122.7498
410510043001029,45.616997,-122.80618
410510041013029,45.596962,-122.74913
410510041013034,45.596279,-122.7492
410510041013040,45.595627,-122.74907
410510041013039,45.594616,-122.74944
410510041013038,45.594379,-122.74847
410510042001022,45.59304,-122.74915
410510042001026,45.592411,-122.75069
410510041013022,45.598301,-122.74809
410510041013024,45.59763,-122.74817
410510041013031,45.596584,-122.74681
410510041013020,45.598465,-122.7459
410510041013030,45.596951,-122.74825
410510041013032,45.597218,-122.74651
410510041013035,45.595711,-122.74779
410510041012010,45.596558,-122.74522
410510041012009,45.597954,-122.74454
410510041013037,45.594154,-122.7475
410510041013036,45.59549,-122.74682
410510041024008,45.593929,-122.74654
410510041012003,45.600254,-122.74345
410510041011019,45.600632,-122.74025
410510041012016,45.597443,-122.73795
410510041012002,45.59993,-122.74253
410510041012004,45.59922,-122.74393
410510041012005,45.598991,-122.74297
410510041012006,45.599083,-122.74185
410510041012001,45.598732,-122.74095
410510041012011,45.596329,-122.74427
410510041012007,45.597469,-122.742
410510041024006,45.595036,-122.7449
410510041024009,45.593704,-122.74557
410510041024005,45.594807,-122.74393
410510041024010,45.593479,-122.74461
410510041024021,45.592361,-122.74625
410510041024004,45.594578,-122.74297
410510041024011,45.593254,-122.74364
410510041024020,45.592136,-122.74529
410510041024003,45.594349,-122.74201
410510041024019,45.591911,-122.74432
410510041012014,45.59837,-122.74007
410510041012013,45.596397,-122.741
410510041024018,45.591686,-122.74336
410510041024002,45.594124,-122.74104
410510041024013,45.5928,-122.74171
410510041012020,45.596813,-122.73972
410510041024001,45.593895,-122.74008
410510041011037,45.595753,-122.73332
410510072021079,45.620575,-122.74359
410510041011010,45.6008,-122.73457
410510041012015,45.597973,-122.7392
410510041012023,45.594978,-122.73847
410510041012019,45.596531,-122.73879
410510041012018,45.596298,-122.73783
410510041012017,45.595673,-122.73613
410510041024000,45.593666,-122.73912
410510041024014,45.592571,-122.74075
410510041021006,45.593437,-122.73816
410510041024015,45.592342,-122.73979
410510041021005,45.593208,-122.7372
410510041021007,45.592113,-122.73883
410510041021008,45.592148,-122.73728
410510041011022,45.597958,-122.73364
410510041012026,45.594166,-122.73376
410510041012029,45.59359,-122.73324
410510041011032,45.596565,-122.73529
410510041011030,45.596439,-122.73363
410510041011050,45.594177,-122.7314
410510041021003,45.592945,-122.73445
410510039012003,45.582901,-122.69365
410510039012011,45.580208,-122.69363
410510039012013,45.579506,-122.69604
410510072021101,45.592312,-122.68721
410510038013001,45.585148,-122.69152
410510072021250,45.588741,-122.69061
410510038013000,45.585575,-122.68943
410510072021226,45.591991,-122.68749
410510038013002,45.583466,-122.69064
410510038013007,45.582047,-122.69073
410510038013008,45.581329,-122.69073
410510039012012,45.579498,-122.69364
410510038013011,45.580612,-122.69073
410510072021285,45.58482,-122.68266
410510038013003,45.584179,-122.68797
410510038013005,45.582748,-122.68796
410510038013006,45.582039,-122.68796
410510039013023,45.578594,-122.69839
410510039013026,45.577579,-122.6984
410510039013024,45.57859,-122.69756
410510039023003,45.5765,-122.6996
410510039023002,45.576496,-122.69875
410510039023019,45.574116,-122.69961
410510039023012,45.575245,-122.69846
410510039023017,45.574116,-122.69847
410510039023013,45.575245,-122.69785
410510039023001,45.576496,-122.69784
410510039023025,45.572983,-122.70018
410510039023016,45.574116,-122.69786
410510039012016,45.578121,-122.69363
410510039023027,45.572983,-122.69905
410510039012014,45.578812,-122.69604
410510039012015,45.578808,-122.69362
410510039023000,45.576923,-122.697
410510039012018,45.577454,-122.69604
410510039023015,45.574471,-122.69702
410510039012019,45.57745,-122.69363
410510039023029,45.572983,-122.69787
410510039021010,45.574467,-122.69601
410510039021002,45.57692,-122.69497
410510039021011,45.572655,-122.69603
410510039021009,45.574463,-122.69499
410510039023038,45.570599,-122.69987
410510039023035,45.571743,-122.69962
410510039022004,45.569153,-122.69916
410510039023040,45.570755,-122.69849
410510039022005,45.567314,-122.699
410510039022003,45.569065,-122.69809
410510039022001,45.569057,-122.69606
410510039022006,45.567295,-122.69811
410510039023031,45.570839,-122.69706
410510039021016,45.570839,-122.69604
410510017023018,45.520092,-122.57446
410510039022014,45.565933,-122.69882
410510039022008,45.56728,-122.69608
410510039022012,45.565517,-122.69706
410510039022013,45.565945,-122.69803
410510039022000,45.569057,-122.69505
410510039022011,45.565472,-122.6961
410510038013016,45.579494,-122.69128
410510038013017,45.580048,-122.69128
410510038013024,45.578804,-122.69125
410510038013012,45.579899,-122.68957
410510038013015,45.579185,-122.68957
410510038013026,45.57745,-122.69125
410510039021001,45.576916,-122.69395
410510039021007,45.575367,-122.69397
410510038023011,45.574425,-122.69167
410510038013013,45.579899,-122.68796
410510039021000,45.576916,-122.69294
410510039021008,45.574181,-122.69398
410510039021012,45.572655,-122.69402
410510038023008,45.576225,-122.69167
410510038013010,45.580612,-122.68796
410510038013021,45.577976,-122.68877
410510038013014,45.579185,-122.68796
410510038023004,45.576225,-122.68961
410510038023012,45.574425,-122.69115
410510038023021,45.573078,-122.69118
410510038023014,45.574421,-122.69012
410510038023003,45.576225,-122.68909
410510038023017,45.574425,-122.68858
410510038023019,45.574413,-122.68755
410510039021014,45.570839,-122.69402
410510038031006,45.569054,-122.69403
410510038031005,45.56905,-122.69301
410510038023027,45.570839,-122.69198
410510038023028,45.572189,-122.69199
410510038031007,45.567272,-122.69405
410510039022010,45.565468,-122.69508
410510038031020,45.565464,-122.69407
410510038031008,45.567265,-122.69303
410510038031004,45.569023,-122.69195
410510038031019,45.565456,-122.69305
410510038031010,45.56723,-122.69091
410510038031003,45.569016,-122.6909
410510038031018,45.565453,-122.69198
410510038023026,45.570831,-122.69096
410510039022015,45.563652,-122.69611
410510035012006,45.562405,-122.69647
410510039022018,45.563633,-122.69767
410510035012005,45.562382,-122.6951
410519800001083,45.5574,-122.69569
410519800001031,45.566795,-122.70451
410510039022016,45.563652,-122.69511
410510035012007,45.561668,-122.69487
410519800001125,45.55447,-122.6932
410510089022010,45.464092,-122.57317
410510022031038,45.543835,-122.67557
410519800001089,45.547249,-122.68835
410510035012004,45.562378,-122.69358
410519800001070,45.541321,-122.68242
410510038031022,45.563648,-122.69306
410510038031023,45.563644,-122.692
410510035012008,45.561649,-122.69347
410510035012009,45.561623,-122.69129
410510035012003,45.562363,-122.69129
410510038031024,45.563637,-122.69095
410510035012010,45.561596,-122.68871
410510035012016,45.560894,-122.6913
410510038031025,45.563629,-122.69032
410510038031027,45.563618,-122.68897
410510035012015,45.560867,-122.68871
410510035012011,45.561619,-122.68612
410510014002019,45.513218,-122.61987
410510035012017,45.560184,-122.6913
410510035012018,45.560158,-122.68872
410510035013002,45.559433,-122.68873
410510069001102,45.509583,-122.72077
410510035013005,45.558704,-122.68873
410510073001229,45.559067,-122.53867
410519800001087,45.55003,-122.68987
410510042001019,45.592758,-122.7522
410510089022006,45.466515,-122.57321
410510035013004,45.557983,-122.68873
410510035012014,45.560905,-122.68613
410510035022002,45.555309,-122.69262
410510035022001,45.555676,-122.69202
410510035012019,45.560192,-122.68613
410510035013001,45.559479,-122.68614
410510035013014,45.558765,-122.68614
410510043001146,45.542034,-122.69808
410510045001118,45.538639,-122.68541
410510045001008,45.537708,-122.68769
410510045001003,45.541447,-122.69508
410510045001017,45.541115,-122.6956
410510035022013,45.554047,-122.68763
410510035013017,45.556396,-122.68336
410519800001094,45.545959,-122.68591
410510051001003,45.533829,-122.67783
410510051001004,45.533829,-122.68043
410510045001012,45.540642,-122.69167
410510023031063,45.535835,-122.6778
410519800001093,45.541222,-122.68114
410510038032015,45.565151,-122.68169
410510038033018,45.564465,-122.68562
410510023031067,45.534328,-122.67346
410510038033013,45.565933,-122.6856
410510038033012,45.565914,-122.68348
410510038033020,45.565159,-122.68349
410510038033021,45.564449,-122.6835
410510038033023,45.563751,-122.68562
410510038033024,45.563042,-122.68564
410510038033025,45.563023,-122.68352
410510038033022,45.563736,-122.68351
410510038032039,45.563725,-122.68171
410510035012000,45.562309,-122.68353
410510038032014,45.565929,-122.68168
410510038032038,45.564438,-122.6817
410510038032042,45.563011,-122.68172
410510035011003,45.56189,-122.68165
410510035013000,45.559452,-122.68356
410510035013012,45.558029,-122.68356
410510035022005,45.555046,-122.68362
410510035013016,45.556789,-122.68424
410510035011004,45.560772,-122.68166
410510065011003,45.465893,-122.72742
410510051003004,45.528885,-122.67686
410510098033014,45.500458,-122.48215
410510010002049,45.490726,-122.64369
410510093011003,45.532932,-122.49628
410510041011034,45.595104,-122.72659
410510041011039,45.595123,-122.73141
410510041011026,45.59605,-122.72769
410510072021245,45.588867,-122.68412
410510041011023,45.598064,-122.73221
410510041011016,45.59742,-122.72923
410510041011045,45.594006,-122.72698
410510041011025,45.595242,-122.72543
410510041011051,45.592575,-122.72928
410510040011005,45.592556,-122.72603
410510042001027,45.591747,-122.75103
410510042001028,45.591072,-122.75139
410510042001037,45.590176,-122.75076
410510041023009,45.587723,-122.75075
410510042001025,45.591766,-122.7498
410510042001038,45.590176,-122.74957
410510041023003,45.589069,-122.74989
410510041023002,45.588829,-122.74873
410510041024023,45.591309,-122.74787
410510041024035,45.590469,-122.74811
410510041024024,45.591084,-122.7469
410510041024034,45.589695,-122.74697
410510041024025,45.590862,-122.74594
410510041023001,45.588779,-122.74742
410510041023006,45.587795,-122.74653
410510041023007,45.587105,-122.74697
410510041024037,45.589069,-122.7458
410510041023015,45.585335,-122.74815
410510041024040,45.58955,-122.7483
410510041024033,45.589714,-122.74547
410510041022007,45.588009,-122.74465
410510041022008,45.587318,-122.74506
410510041023030,45.583073,-122.75095
410510041023017,45.586288,-122.75111
410510041023016,45.585838,-122.74972
410510041023027,45.583363,-122.74943
410510041023032,45.582951,-122.74815
410510041022022,45.584953,-122.74586
410510041024026,45.59063,-122.74498
410510041022025,45.584183,-122.74455
410510041022020,45.585609,-122.74391
410510041022024,45.583107,-122.74304
410510041024027,45.590408,-122.74401
410510041024017,45.591461,-122.7424
410510041024032,45.589367,-122.74398
410510041024028,45.590179,-122.74305
410510041024041,45.588295,-122.74259
410510041022006,45.587631,-122.74292
410510041022009,45.58696,-122.74325
410510041024031,45.588936,-122.74227
410510041024029,45.589939,-122.7421
410510041021028,45.587879,-122.74084
410510041022005,45.587215,-122.74117
410510041024016,45.591114,-122.74096
410510041021027,45.58852,-122.74053
410510041021029,45.587471,-122.73914
410510041022004,45.586811,-122.73946
410510041021026,45.588112,-122.73881
410510041022018,45.584515,-122.74247
410510041022026,45.583839,-122.7428
410510041022019,45.58519,-122.74214
410510041022016,45.583477,-122.74122
410510040023023,45.578491,-122.73618
410510040023033,45.577652,-122.73915
410510041022001,45.585468,-122.74014
410510041022002,45.584797,-122.74048
410510040021027,45.57288,-122.72382
410510041022003,45.58614,-122.7398
410510041022017,45.584126,-122.74082
410510041022000,45.584934,-122.73862
410510043001079,45.569412,-122.74915
410510043001129,45.564251,-122.7428
410510043001100,45.560661,-122.74158
410510043001128,45.55793,-122.7326
410510041021013,45.59166,-122.73806
410510041021023,45.590202,-122.73558
410510041021010,45.592457,-122.73529
410510041021022,45.5895,-122.73578
410510041021011,45.592045,-122.73403
410510041021009,45.592079,-122.73595
410510041021030,45.587456,-122.73759
410510041021025,45.588264,-122.73647
410510041021016,45.591431,-122.73437
410510041021024,45.590763,-122.73471
410510041021019,45.589653,-122.73409
410510040023022,45.582291,-122.73782
410510040023010,45.582653,-122.73547
410510040023039,45.581062,-122.73573
410510040023041,45.580334,-122.73611
410510040023016,45.582344,-122.73448
410510040023004,45.585079,-122.73392
410510038023024,45.571278,-122.6886
410510038031001,45.569004,-122.6897
410510038023029,45.570374,-122.6886
410510038022015,45.570816,-122.68681
410510038022014,45.572617,-122.68679
410510038031012,45.567219,-122.6897
410510038031017,45.565445,-122.69093
410510038031000,45.569073,-122.68892
410510072021242,45.589317,-122.68336
410510038011003,45.585175,-122.68466
410510072021224,45.590511,-122.68701
410510072021223,45.590382,-122.68668
410510072021244,45.589764,-122.68497
410510017023019,45.520935,-122.57343
410510038011006,45.584106,-122.68558
410510038021028,45.571316,-122.68009
410510038011005,45.584179,-122.68374
410510038012003,45.582748,-122.68581
410510038013009,45.581326,-122.68796
410510038012004,45.582035,-122.68581
410510038012007,45.581326,-122.68581
410510038012002,45.582695,-122.68388
410510038012001,45.583199,-122.68449
410510038012006,45.581322,-122.6834
410510038012011,45.579899,-122.68581
410510038012005,45.582035,-122.68342
410510038011007,45.583485,-122.68368
410510038011027,45.582954,-122.68314
410510072021274,45.586868,-122.67422
410510038011020,45.582588,-122.6808
410510038011032,45.581715,-122.68111
410510038011019,45.581032,-122.68112
410510072021278,45.584332,-122.67002
410510072021249,45.586479,-122.68063
410510038011025,45.580345,-122.67956
410510072021281,45.585556,-122.67778
410510038011002,45.584045,-122.68088
410510038011024,45.581718,-122.67959
410510038011021,45.579659,-122.68114
410510038011000,45.583488,-122.67627
410510037014011,45.581032,-122.67335
410510037014005,45.582436,-122.67375
410510037014008,45.580345,-122.67334
410510037014010,45.579662,-122.67334
410510038011010,45.580341,-122.6772
410510038011031,45.580345,-122.67534
410510038012012,45.579185,-122.68581
410510038013018,45.577976,-122.68715
410510038022005,45.574413,-122.68678
410510038012013,45.579185,-122.6834
410510038022004,45.576187,-122.68675
410510038012016,45.577621,-122.68633
410510038012014,45.578468,-122.68341
410510038022006,45.574413,-122.68576
410510038022016,45.570805,-122.68579
410510038022007,45.574413,-122.68475
410510038022002,45.576218,-122.68474
410510038011018,45.578972,-122.67963
410510038012018,45.577621,-122.6834
410510038011029,45.578972,-122.68114
410510038022001,45.576218,-122.68372
410510038022008,45.574413,-122.68373
410510038022012,45.572609,-122.68476
410510038022000,45.576218,-122.68265
410510038021011,45.576195,-122.68102
410510038011026,45.577549,-122.68115
410510038022011,45.572605,-122.68375
410510038022010,45.572601,-122.68268
410510038033002,45.569061,-122.68693
410510038022017,45.570801,-122.68478
410510038031013,45.567291,-122.68893
410510038033004,45.567287,-122.68805
410510038031014,45.565437,-122.68895
410510038033005,45.567276,-122.68694
410510038033008,45.568771,-122.68309
410510038033015,45.565434,-122.68806
410510038033009,45.568783,-122.68521
410510038033006,45.568077,-122.68522
410510038033007,45.568066,-122.68311
410510038033010,45.567028,-122.68523
410510038022018,45.570793,-122.68376
410510038022019,45.570793,-122.68269
410510038021018,45.573292,-122.68181
410510038021033,45.571323,-122.68154
410510038032009,45.569157,-122.68163
410510038021036,45.570389,-122.68124
410510038032010,45.567394,-122.68116
410510038033011,45.567013,-122.68311
410510038021003,45.575302,-122.67757
410510038021008,45.576527,-122.67899
410510035011015,45.560059,-122.68167
410510035011019,45.558636,-122.68168
410510035011020,45.557922,-122.68169
410510035011025,45.557209,-122.68169
410510035022004,45.554039,-122.68459
410510035011026,45.556473,-122.6817
410510035021011,45.555027,-122.68163
410510035021010,45.555737,-122.68167
410510038032035,45.563732,-122.67968
410510038032037,45.564442,-122.68069
410510038032036,45.564445,-122.67967
410510038032040,45.563728,-122.68069
410510038032041,45.563011,-122.68069
410510035011002,45.56189,-122.68056
410510035014012,45.560089,-122.67808
410510038032034,45.563015,-122.67969
410510035011001,45.561893,-122.67954
410510035011006,45.560772,-122.67956
410510038032028,45.565166,-122.67754
410510038032029,45.564453,-122.67755
410510038032027,45.564816,-122.67645
410510038032030,45.56374,-122.67756
410510038032025,45.565971,-122.67544
410510035014002,45.561913,-122.67751
410510035014010,45.558647,-122.67809
410510035011010,45.557156,-122.679
410510035014001,45.562271,-122.6765
410510035014014,45.560787,-122.67751
410510035014019,45.560074,-122.67753
410510038032032,45.563389,-122.67546
410510035014016,45.561508,-122.67548
410510035011014,45.560059,-122.68057
410510035011017,45.559345,-122.68058
410510035011021,45.557922,-122.6806
410510035011011,45.558636,-122.67958
410510035011018,45.558636,-122.68059
410510035011013,45.560062,-122.67956
410510035011012,45.559349,-122.67957
410510035011022,45.557926,-122.67958
410510035011023,45.557213,-122.67959
410510035021006,45.555645,-122.67997
410510035021008,45.555058,-122.68007
410510035021013,45.553989,-122.68069
410510070004041,45.534004,-122.77409
410510035014022,45.558651,-122.67602
410510035021012,45.554367,-122.68145
410510035014025,45.557583,-122.6765
410510035014020,45.559357,-122.67754
410510035014023,45.558647,-122.67754
410510035014021,45.559364,-122.67602
410510035014024,45.557934,-122.67755
410510035014029,45.556515,-122.67755
410510069001049,45.511127,-122.72172
410510035021019,45.554138,-122.67831
410510034014009,45.560085,-122.67397
410510034014010,45.559372,-122.67398
410510034014011,45.558662,-122.67399
410510035014033,45.555984,-122.67754
410510051002011,45.526314,-122.67401
410510035014026,45.557587,-122.67545
410510035014027,45.556221,-122.67548
410510035022044,45.553127,-122.68745
410510035022029,45.553677,-122.68854
410510035022022,45.552143,-122.68703
410510035022011,45.552822,-122.68661
410510035022003,45.554047,-122.6856
410510035022010,45.55278,-122.68562
410510035022045,45.551979,-122.68633
410510035022024,45.551632,-122.68556
410510035022009,45.55278,-122.6846
410510022031036,45.543804,-122.67517
410510035022023,45.549892,-122.68472
410510035022007,45.554039,-122.68357
410510035022037,45.55151,-122.68259
410510035022038,45.551514,-122.6836
410510035022040,45.550514,-122.68452
410510045001084,45.537899,-122.69193
410510035022026,45.550251,-122.68362
410510035022031,45.552773,-122.68152
410510035022025,45.550243,-122.68259
410510035022036,45.551506,-122.68153
410510035022027,45.55024,-122.68153
410510099033011,45.481152,-122.47327
410510035022032,45.553764,-122.68164
410510022031050,45.54361,-122.67493
410519800001042,45.559242,-122.71172
410519800001045,45.557804,-122.70835
410519800001047,45.563271,-122.72101
410510043001075,45.570351,-122.75333
410510069002039,45.49826,-122.72885
410510051001012,45.531994,-122.68
410519800001064,45.562031,-122.71293
410519800001088,45.555061,-122.69655
410510072021201,45.57856,-122.63864
410510071001069,45.61174,-122.86145
410510071001050,45.640846,-122.87217
410510061001014,45.489109,-122.70378
410510043001106,45.564926,-122.74955
410510040023009,45.583881,-122.73168
410510040023012,45.583714,-122.73463
410510040023001,45.584633,-122.73122
410510040023002,45.584831,-122.73291
410510040023014,45.583469,-122.73362
410510040023046,45.579983,-122.73343
410510040023054,45.579201,-122.73444
410510040023049,45.581055,-122.73141
410510040023048,45.580208,-122.73188
410510040023052,45.579456,-122.73199
410510040013012,45.585815,-122.73137
410510040013009,45.585987,-122.72952
410510040014008,45.588837,-122.72983
410510040014005,45.59066,-122.72787
410510040014024,45.587166,-122.72782
410510064022023,45.439606,-122.69341
410510040014026,45.5891,-122.72885
410510040014025,45.587162,-122.72881
410510040013008,45.586243,-122.72902
410510040023000,45.583904,-122.72926
410510040013016,45.58532,-122.73001
410510040013007,45.586109,-122.72758
410510040023015,45.583153,-122.73216
410510040023020,45.583183,-122.7298
410510040013019,45.584797,-122.72859
410510040023018,45.58176,-122.73087
410510040024009,45.58215,-122.72884
410510040024011,45.581436,-122.72937
410510040024013,45.580723,-122.7299
410510040024015,45.580017,-122.73043
410510040013014,45.5853,-122.72823
410510040013005,45.585182,-122.72682
410510040024005,45.583584,-122.72777
410510040024026,45.580227,-122.72854
410510040013024,45.584503,-122.72622
410510040024030,45.58165,-122.72748
410510040024028,45.580936,-122.728
410510040024004,45.583088,-122.72641
410510040024040,45.581486,-122.72517
410510040024024,45.578979,-122.72946
410510040024047,45.580059,-122.72623
410510040024046,45.580772,-122.7257
410510040023027,45.57777,-122.73392
410510040023053,45.578606,-122.73318
410510040024023,45.577152,-122.73251
410510040024021,45.577873,-122.73201
410510040023055,45.574661,-122.73279
410510040024094,45.574535,-122.73094
410510040024065,45.577374,-122.73065
410510040024084,45.57666,-122.73118
410510040024067,45.578087,-122.73012
410510040024076,45.577209,-122.72835
410510040024081,45.576496,-122.72887
410510040024087,45.575771,-122.73184
410510040024088,45.575249,-122.73042
410510040024054,45.579086,-122.72543
410510040024060,45.578678,-122.7277
410510040024070,45.578136,-122.7281
410510040024049,45.579796,-122.7249
410510040024062,45.578373,-122.72595
410510040024072,45.57766,-122.72649
410510040024092,45.576248,-122.72753
410510040022025,45.576557,-122.72594
410510040022023,45.577271,-122.72542
410510040021029,45.574402,-122.72767
410510072012002,45.606853,-122.66186
410510072012006,45.609325,-122.67854
410510072011010,45.618851,-122.68938
410510072012014,45.611221,-122.6787
410510072021078,45.610096,-122.72841
410510041011013,45.59808,-122.72193
410510040011000,45.593452,-122.71454
410510040011002,45.594673,-122.7234
410510072021256,45.59388,-122.71368
410510040011006,45.593517,-122.72391
410510040011008,45.593479,-122.72212
410510040011015,45.591988,-122.72367
410510040011016,45.591995,-122.72475
410510040011010,45.594406,-122.72007
410510040011013,45.59288,-122.71844
410510072021084,45.6105,-122.70686
410510072021228,45.590939,-122.69044
410510072021252,45.588959,-122.69373
410510045001070,45.538177,-122.69759
410510040011017,45.59198,-122.72162
410510072021100,45.591785,-122.68655
410510072021090,45.594593,-122.70375
410510045001071,45.538727,-122.69743
410510038021000,45.576859,-122.67557
410510045001098,45.537418,-122.69662
410510038021039,45.572578,-122.67631
410510020001003,45.530724,-122.63509
410510038032008,45.569157,-122.68061
410510038011013,45.579662,-122.67534
410510038011016,45.578289,-122.67534
410510038011014,45.578972,-122.67721
410510038011028,45.578976,-122.67534
410510038021005,45.57478,-122.67715
410510038021040,45.572586,-122.67722
410510038011015,45.577606,-122.67544
410510038021012,45.575466,-122.67558
410510038021013,45.57478,-122.67558
410510038021026,45.573914,-122.67603
410510038021029,45.572208,-122.68008
410510038021027,45.570381,-122.68009
410510002004045,45.459816,-122.64178
410510038021034,45.57132,-122.68066
410510038032007,45.568447,-122.67943
410510038032006,45.569069,-122.67899
410510038032002,45.568539,-122.67767
410510038021043,45.570736,-122.67823
410510038032012,45.565952,-122.67965
410510038032013,45.565948,-122.68067
410510038021045,45.570839,-122.67632
410510038032001,45.569176,-122.67639
410510038021038,45.572571,-122.67535
410510038032023,45.567421,-122.67642
410510038032003,45.567413,-122.67751
410510038032021,45.565968,-122.67754
410510038032020,45.564545,-122.67834
410510038032000,45.56918,-122.67539
410510038032022,45.565968,-122.67645
410510038032024,45.567425,-122.67542
410510069001058,45.509983,-122.72235
410510002004020,45.462692,-122.63943
410510070004047,45.534534,-122.78211
410510069002019,45.50539,-122.73794
410510070001001,45.525261,-122.72403
410510069002036,45.494125,-122.74358
410510070002052,45.535809,-122.75542
410510070004026,45.538967,-122.78182
410510070004042,45.534409,-122.77638
410510070004035,45.539703,-122.76788
410510043001103,45.56284,-122.74541
410510070002001,45.545353,-122.74485
410510043001095,45.562553,-122.74413
410510043001094,45.562061,-122.74442
410510043001120,45.560383,-122.73766
410510070002057,45.54277,-122.74631
410510070002061,45.537987,-122.73841
410510043001149,45.547932,-122.70606
410510043001119,45.556782,-122.73392
410510043001101,45.552002,-122.73012
410510043001152,45.549194,-122.70876
410510043001197,45.545872,-122.72311
410510043001115,45.547916,-122.72231
410510043001096,45.549347,-122.72808
410510043001097,45.549065,-122.72783
410510043001104,45.548515,-122.72723
410510070001014,45.527637,-122.7507
410510070002063,45.535095,-122.73944
410510070002065,45.53167,-122.73517
410510069001004,45.518417,-122.7216
410510070002067,45.530148,-122.72359
410510070001050,45.520477,-122.74401
410510069001006,45.517727,-122.7333
410510070001034,45.524376,-122.74266
410510070002066,45.532494,-122.72798
410510069001016,45.517151,-122.7363
410510069001020,45.515327,-122.73774
410510069001005,45.518326,-122.73046
410510070004030,45.537037,-122.77908
410510070001027,45.520123,-122.72795
410510070001016,45.520195,-122.72433
410510069001099,45.509884,-122.72854
410510069001002,45.518394,-122.72762
410510069001035,45.510525,-122.73817
410510069001001,45.516933,-122.72443
410510035021047,45.551495,-122.68067
410510035021048,45.549694,-122.67968
410519800001099,45.541801,-122.682
410510022031070,45.541557,-122.67772
410510035021043,45.55275,-122.68008
410510069001050,45.511322,-122.72063
410510069001046,45.51215,-122.72111
410510035021050,45.548729,-122.68044
410510035022021,45.547337,-122.6804
410510035022016,45.549122,-122.68446
410510035022020,45.546539,-122.67902
410510035021024,45.553993,-122.67578
410510035021022,45.553997,-122.67686
410510035021027,45.552738,-122.67686
410510035021031,45.5494,-122.67813
410510034023006,45.553986,-122.67472
410510035021033,45.550285,-122.67688
410510035021025,45.552734,-122.6758
410510034013021,45.555058,-122.67471
410510035021036,45.551476,-122.6758
410510034023009,45.552727,-122.67473
410510035021034,45.55022,-122.67635
410510034023021,45.551468,-122.67474
410510035022035,45.54348,-122.67703
410510022031006,45.547379,-122.67514
410510035021040,45.548775,-122.6769
410510034023024,45.549976,-122.67472
410510035021038,45.54871,-122.67582
410510034023037,45.54871,-122.67476
410510035022041,45.545364,-122.67954
410510035022018,45.544151,-122.67709
410510046022009,45.510929,-122.70657
410510056004013,45.514011,-122.68392
410510022031056,45.542377,-122.67523
410510069002004,45.504997,-122.73166
410510022031042,45.543552,-122.67661
410510035022034,45.543167,-122.67706
410510022031054,45.542351,-122.67651
410510052002025,45.51886,-122.68729
410510022031069,45.541477,-122.67654
410510045001024,45.540455,-122.6995
410510045001067,45.537968,-122.69993
410510023031074,45.539143,-122.6765
410510045001066,45.537254,-122.6999
410510045001065,45.536175,-122.70033
410510045001076,45.536186,-122.69934
410519800001103,45.540394,-122.68127
410510045001090,45.538765,-122.69539
410510045001014,45.539486,-122.69181
410510045001016,45.540379,-122.69457
410510052002036,45.517658,-122.68747
410510045001015,45.539532,-122.69277
410510055001002,45.515331,-122.68852
410510045001089,45.538036,-122.69587
410510045001113,45.536179,-122.69714
410510045001088,45.537266,-122.69531
410510045001107,45.536079,-122.69158
410510045001095,45.536694,-122.6936
410510050001051,45.534515,-122.69371
410510047001019,45.532265,-122.69971
410510049001020,45.53159,-122.69766
410510048001003,45.530163,-122.69761
410510049001000,45.534843,-122.69521
410510049001007,45.533768,-122.69571
410510049001012,45.533054,-122.69569
410510050001142,45.533447,-122.69367
410510049001023,45.530914,-122.69561
410510048001002,45.530201,-122.69558
410510048001001,45.529488,-122.69556
410510048001000,45.529526,-122.69353
410510048001004,45.529453,-122.69758
410510048001005,45.52874,-122.69756
410510049001024,45.530952,-122.69358
410510049001018,45.531666,-122.6936
410510045001096,45.53653,-122.69441
410510049001027,45.530239,-122.69355
410510071002041,45.664082,-122.78958
410510071001088,45.62925,-122.82008
410510071002063,45.629517,-122.81683
410510071002048,45.641289,-122.81173
410510099032019,45.468563,-122.46246
410510071001084,45.606033,-122.83108
410510071002000,45.672359,-122.77444
410510072021011,45.616531,-122.70433
410510070003013,45.596298,-122.85687
410510071001083,45.628899,-122.82143
410510071002056,45.654461,-122.83402
410510071001077,45.606407,-122.86776
410510070003009,45.600048,-122.8667
410510070003007,45.600613,-122.86066
410510097013007,45.509155,-122.51021
410510070001019,45.524147,-122.75321
410510070003002,45.600323,-122.84306
410510070003014,45.582478,-122.81751
410510070003012,45.595222,-122.85283
410510097013006,45.509148,-122.50916
410510070003006,45.58445,-122.84409
