OID_,GEOID,INTPTLAT,INTPTLON,COUNT,SUM_SQ_FT
11748,410510065012027,+45.4520049,-122.7422583,32.000000000000000,67604.000000000000000
11749,410510034023026,+45.5501726,-122.6736907,10.000000000000000,12508.000000000000000
11750,410510014005005,+45.5077982,-122.6197315,12.000000000000000,18012.000000000000000
11751,410510008014013,+45.5016006,-122.6174800,24.000000000000000,26408.000000000000000
11752,410510058005003,+45.4944502,-122.7068345,36.000000000000000,73536.000000000000000
11753,410510091011004,+45.5029001,-122.5033853,55.000000000000000,127083.000000000000000
11754,410510025016007,+45.5474735,-122.6467703,26.000000000000000,31621.000000000000000
11755,410510039014043,+45.5780432,-122.7064951,20.000000000000000,25296.000000000000000
11756,410510036031011,+45.5702644,-122.6229841,3.000000000000000,8592.000000000000000
11757,410510036013026,+45.5694626,-122.6508820,20.000000000000000,23314.000000000000000
11758,410510023031044,+45.5347686,-122.6661236,1.000000000000000,7465.000000000000000
11759,410510008014000,+45.5049946,-122.6170673,23.000000000000000,29511.000000000000000
11760,410510036023042,+45.5635597,-122.6432220,19.000000000000000,18899.000000000000000
11761,410510056001005,+45.5148766,-122.6843138,5.000000000000000,19986.000000000000000
11762,410510046022024,+45.5064629,-122.7027526,22.000000000000000,35703.000000000000000
11763,410510011011001,+45.5189913,-122.6551539,3.000000000000000,31062.000000000000000
11764,410050209003009,+45.4497585,-122.6235339,70.000000000000000,123372.000000000000000
11765,410050201003011,+45.4231751,-122.6694242,12.000000000000000,16185.000000000000000
11766,410510037023006,+45.5670949,-122.6709692,12.000000000000000,14691.000000000000000
11767,410510006022011,+45.4713074,-122.5764260,27.000000000000000,31277.000000000000000
11768,410510014003004,+45.5103927,-122.6146320,64.000000000000000,94467.000000000000000
11769,410050222062023,+45.4545567,-122.5539928,2.000000000000000,7083.000000000000000
11770,410510060021013,+45.4774991,-122.6974257,1.000000000000000,19956.000000000000000
11771,410510058005004,+45.4951847,-122.7053291,15.000000000000000,25243.000000000000000
11772,410510066022006,+45.4740899,-122.7071921,1.000000000000000,9677.000000000000000
11773,410050222082014,+45.4587383,-122.5259607,19.000000000000000,48957.000000000000000
11774,410510074002004,+45.5671884,-122.6079230,44.000000000000000,49837.000000000000000
11775,410510034014018,+45.5598179,-122.6691966,16.000000000000000,62491.000000000000000
11776,410050209001015,+45.4596711,-122.6341633,27.000000000000000,33721.000000000000000
11777,410050210002017,+45.4515880,-122.6112007,39.000000000000000,76698.000000000000000
11778,410510036024030,+45.5722080,-122.6450635,39.000000000000000,41406.000000000000000
11779,410510017021029,+45.5274123,-122.5689388,10.000000000000000,8971.000000000000000
11780,410510087002021,+45.4689792,-122.6008719,30.000000000000000,27456.000000000000000
11781,410510036014000,+45.5673659,-122.6554813,35.000000000000000,39466.000000000000000
11782,410510036011019,+45.5636293,-122.6505743,33.000000000000000,40100.000000000000000
11783,410510083011010,+45.4965271,-122.5775410,13.000000000000000,30869.000000000000000
11784,410510070002099,+45.5551847,-122.8051708,2.000000000000000,818.000000000000000
11785,410510012012001,+45.5146509,-122.6366058,2.000000000000000,17088.000000000000000
11786,410510020005009,+45.5260968,-122.6386911,23.000000000000000,14425.000000000000000
11787,410510002003003,+45.4704899,-122.6406907,5.000000000000000,5440.000000000000000
11788,410510070002020,+45.5535265,-122.7801350,1.000000000000000,3502.000000000000000
11789,410510088001014,+45.4637175,-122.5903874,7.000000000000000,8366.000000000000000
11790,410510036023043,+45.5635595,-122.6426869,19.000000000000000,21664.000000000000000
11791,410510003026016,+45.4759503,-122.6287015,32.000000000000000,39742.000000000000000
11792,410510040011011,+45.5934372,-122.7190094,35.000000000000000,47041.000000000000000
11793,410510092012005,+45.5196293,-122.5296423,20.000000000000000,21413.000000000000000
11794,410510003013004,+45.4892620,-122.6299332,30.000000000000000,43551.000000000000000
11795,410510034011031,+45.5598082,-122.6656024,12.000000000000000,15975.000000000000000
11796,410510065012002,+45.4500562,-122.7303317,95.000000000000000,163707.000000000000000
11797,410510020001040,+45.5275603,-122.6449502,4.000000000000000,21323.000000000000000
11798,410510085002024,+45.4807730,-122.5565414,8.000000000000000,12924.000000000000000
11799,410510033012021,+45.5568499,-122.6580698,12.000000000000000,15402.000000000000000
11800,410510022031003,+45.5474448,-122.6723307,25.000000000000000,72349.000000000000000
11801,410510009013002,+45.5008763,-122.6365944,26.000000000000000,31211.000000000000000
11802,410510003024046,+45.4617077,-122.6258054,3.000000000000000,6225.000000000000000
11803,410510082022021,+45.5159633,-122.5399561,77.000000000000000,153351.000000000000000
11804,410510089021056,+45.4675769,-122.5498582,12.000000000000000,27708.000000000000000
11805,410510023031003,+45.5403207,-122.6672056,11.000000000000000,43434.000000000000000
11806,410510012021013,+45.5108469,-122.6392646,29.000000000000000,32329.000000000000000
11807,410510034021021,+45.5489027,-122.6631501,2.000000000000000,42025.000000000000000
11808,410510002002037,+45.4748886,-122.6443772,35.000000000000000,37374.000000000000000
11809,410510067022024,+45.4768512,-122.7183727,18.000000000000000,39525.000000000000000
11810,410510067011005,+45.4825938,-122.7336327,29.000000000000000,52368.000000000000000
11811,410510081004009,+45.5324095,-122.5545811,2.000000000000000,298.000000000000000
11812,410510025021017,+45.5354388,-122.6358426,17.000000000000000,20827.000000000000000
11813,410510098033009,+45.5013083,-122.4832985,2.000000000000000,735.000000000000000
11814,410510020001041,+45.5275564,-122.6439353,1.000000000000000,5053.000000000000000
11815,410510093021021,+45.5229464,-122.5113452,15.000000000000000,39037.000000000000000
11816,410510012014029,+45.5153918,-122.6450490,8.000000000000000,16572.000000000000000
11817,410510043001035,+45.6160732,-122.8054188,1.000000000000000,3015.000000000000000
11818,410510070004014,+45.5453516,-122.7820265,24.000000000000000,28573.000000000000000
11819,410510089013005,+45.4747183,-122.5433948,11.000000000000000,18377.000000000000000
11820,410510097021008,+45.5179208,-122.4865860,44.000000000000000,57324.000000000000000
11821,410510024022008,+45.5332455,-122.6475697,17.000000000000000,29462.000000000000000
11822,410510030002012,+45.5559510,-122.6281320,32.000000000000000,28153.000000000000000
11823,410510025011000,+45.5474870,-122.6311993,20.000000000000000,28522.000000000000000
11824,410510006011003,+45.4893576,-122.5628347,20.000000000000000,26561.000000000000000
11825,410510070002046,+45.5455745,-122.7656600,70.000000000000000,190801.000000000000000
11826,410510013023010,+45.5084504,-122.6305846,26.000000000000000,26408.000000000000000
11827,410510023031025,+45.5388265,-122.6682130,15.000000000000000,46133.000000000000000
11828,410510081001013,+45.5276438,-122.5434146,64.000000000000000,120507.000000000000000
11829,410510002001014,+45.4845156,-122.6420729,1.000000000000000,723.000000000000000
11830,410510081002020,+45.5241282,-122.5491512,10.000000000000000,23259.000000000000000
11831,410510010002021,+45.5000462,-122.6451267,13.000000000000000,33656.000000000000000
11832,410510098034000,+45.4934355,-122.4771793,59.000000000000000,333180.000000000000000
11833,410510030004023,+45.5486158,-122.6254935,11.000000000000000,14570.000000000000000
11834,410510022031028,+45.5449339,-122.6725888,2.000000000000000,34366.000000000000000
11835,410510006012026,+45.4775973,-122.5577644,9.000000000000000,14518.000000000000000
11836,410510091011002,+45.5022658,-122.5009029,16.000000000000000,34977.000000000000000
11837,410510012021001,+45.5116346,-122.6371324,2.000000000000000,63573.000000000000000
11838,410510098032006,+45.4885997,-122.4819574,8.000000000000000,12733.000000000000000
11839,410510006011014,+45.4861947,-122.5628165,66.000000000000000,79558.000000000000000
11840,410510089012012,+45.4707705,-122.5302725,111.000000000000000,205646.000000000000000
11841,410510065022024,+45.4568010,-122.7185017,16.000000000000000,25070.000000000000000
11842,410510064022005,+45.4453379,-122.6982007,22.000000000000000,46882.000000000000000
11843,410510010002009,+45.5002845,-122.6471584,8.000000000000000,15035.000000000000000
11844,410510034011022,+45.5610580,-122.6623685,10.000000000000000,8857.000000000000000
11845,410510082021028,+45.5168393,-122.5486910,20.000000000000000,33588.000000000000000
11846,410510090001016,+45.4928515,-122.5259703,29.000000000000000,53406.000000000000000
11847,410510030004009,+45.5507512,-122.6291463,42.000000000000000,43339.000000000000000
11848,410510041011012,+45.6105952,-122.7562344,1.000000000000000,3551.000000000000000
11849,410510020001017,+45.5292595,-122.6351313,18.000000000000000,30669.000000000000000
11850,410510073001239,+45.5536750,-122.5107775,3.000000000000000,26792.000000000000000
11851,410510025022005,+45.5348111,-122.6386312,7.000000000000000,13661.000000000000000
11852,410510082021019,+45.5193103,-122.5580567,1.000000000000000,836.000000000000000
11853,410510001001038,+45.4747846,-122.6494312,23.000000000000000,18469.000000000000000
11854,410510089021068,+45.4686534,-122.5531872,17.000000000000000,31630.000000000000000
11855,410510097011009,+45.5130034,-122.5065399,36.000000000000000,55621.000000000000000
11856,410510016022013,+45.5112206,-122.5706093,36.000000000000000,38783.000000000000000
11857,410510021001008,+45.5272438,-122.6485194,13.000000000000000,66876.000000000000000
11858,410510011012000,+45.5186176,-122.6500842,19.000000000000000,26242.000000000000000
11859,410510020002006,+45.5261055,-122.6337917,18.000000000000000,18559.000000000000000
11860,410510016022002,+45.5151118,-122.5670407,32.000000000000000,35006.000000000000000
11861,410510090002005,+45.4853272,-122.5350158,62.000000000000000,88736.000000000000000
11862,410510106003010,+45.5220476,-122.6707727,2.000000000000000,16621.000000000000000
11863,410510021002030,+45.5218230,-122.6490485,9.000000000000000,17059.000000000000000
11864,410510012014028,+45.5153730,-122.6396435,13.000000000000000,12940.000000000000000
11865,410510007022007,+45.4947540,-122.5899095,20.000000000000000,15167.000000000000000
11866,410510057001023,+45.5047266,-122.6799398,2.000000000000000,69852.000000000000000
11867,410510022032003,+45.5471193,-122.6653762,29.000000000000000,32775.000000000000000
11868,410510009014003,+45.5041687,-122.6350914,17.000000000000000,30290.000000000000000
11869,410510088002021,+45.4623272,-122.5981195,28.000000000000000,30036.000000000000000
11870,410510030002024,+45.5546081,-122.6249855,26.000000000000000,40144.000000000000000
11871,410510033021006,+45.5539002,-122.6542017,11.000000000000000,17732.000000000000000
11872,410510012023014,+45.5092453,-122.6459982,14.000000000000000,21109.000000000000000
11873,410510006023010,+45.4767378,-122.5782733,11.000000000000000,11315.000000000000000
11874,410510019004020,+45.5311577,-122.6283565,39.000000000000000,44361.000000000000000
11875,410510073001233,+45.5583980,-122.5112922,4.000000000000000,18201.000000000000000
11876,410510008023002,+45.4933095,-122.6139094,14.000000000000000,11443.000000000000000
11877,410510082022020,+45.5165027,-122.5440267,21.000000000000000,29876.000000000000000
11878,410510098033024,+45.4990056,-122.4810749,28.000000000000000,56219.000000000000000
11879,410510065011031,+45.4568038,-122.7288666,16.000000000000000,25363.000000000000000
11880,410519800001016,+45.5715352,-122.7147405,5.000000000000000,190283.000000000000000
11881,410510023031042,+45.5358054,-122.6651907,5.000000000000000,45481.000000000000000
11882,410510084002015,+45.4932968,-122.5411507,123.000000000000000,201415.000000000000000
11883,410510016022007,+45.5129372,-122.5726196,23.000000000000000,23741.000000000000000
11884,410510051002052,+45.5241965,-122.6729130,5.000000000000000,37367.000000000000000
11885,410510003025009,+45.4708129,-122.6328993,45.000000000000000,49197.000000000000000
11886,410510071002037,+45.6406172,-122.7875209,10.000000000000000,21487.000000000000000
11887,410510025021003,+45.5383859,-122.6360789,15.000000000000000,20543.000000000000000
11888,410510090003002,+45.5006212,-122.5284987,318.000000000000000,582097.000000000000000
11889,410510106003046,+45.5184552,-122.6748636,1.000000000000000,39035.000000000000000
11890,410510013012014,+45.5132375,-122.6251728,21.000000000000000,21554.000000000000000
11891,410510031002038,+45.5569657,-122.6314560,18.000000000000000,15857.000000000000000
11892,410510001004021,+45.4588698,-122.6515615,7.000000000000000,11561.000000000000000
11893,410510094003002,+45.5392767,-122.5156045,23.000000000000000,44836.000000000000000
11894,410510059001077,+45.4983374,-122.6784479,12.000000000000000,16340.000000000000000
11895,410510065011018,+45.4610808,-122.7278729,20.000000000000000,37863.000000000000000
11896,410510001006011,+45.4609765,-122.6603474,1.000000000000000,3217.000000000000000
11897,410510084002000,+45.4957450,-122.5390768,43.000000000000000,117925.000000000000000
11898,410510070001000,+45.5260578,-122.7215196,51.000000000000000,132706.000000000000000
11899,410510069001095,+45.5055990,-122.7251556,3.000000000000000,10155.000000000000000
11900,410510089021066,+45.4617239,-122.5637906,14.000000000000000,22938.000000000000000
11901,410510034021007,+45.5526917,-122.6641686,24.000000000000000,25338.000000000000000
11902,410510026003026,+45.5384086,-122.6255074,25.000000000000000,24119.000000000000000
11903,410510025011009,+45.5459382,-122.6364874,38.000000000000000,32565.000000000000000
11904,410510043001127,+45.5629562,-122.7366046,23.000000000000000,116570.000000000000000
11905,410510034012015,+45.5554930,-122.6641563,41.000000000000000,35538.000000000000000
11906,410510099033025,+45.4766744,-122.4846254,4.000000000000000,6271.000000000000000
11907,410510084002010,+45.4906561,-122.5474094,19.000000000000000,34841.000000000000000
11908,410510096053020,+45.5276400,-122.4802941,9.000000000000000,19211.000000000000000
11909,410510012023028,+45.5057550,-122.6465975,28.000000000000000,32376.000000000000000
11910,410510013021007,+45.5091546,-122.6291174,12.000000000000000,14718.000000000000000
11911,410510099033027,+45.4764460,-122.4875484,26.000000000000000,61423.000000000000000
11912,410510012013016,+45.5125491,-122.6480967,2.000000000000000,32630.000000000000000
11913,410510078001001,+45.5582259,-122.5592842,35.000000000000000,45655.000000000000000
11914,410510033013003,+45.5625093,-122.6570302,13.000000000000000,18421.000000000000000
11915,410510093011023,+45.5294121,-122.5070358,41.000000000000000,104256.000000000000000
11916,410510067011001,+45.4829699,-122.7250966,28.000000000000000,63413.000000000000000
11917,410510033012019,+45.5568598,-122.6610273,8.000000000000000,18187.000000000000000
11918,410510020002002,+45.5268213,-122.6351926,14.000000000000000,22314.000000000000000
11919,410510099034017,+45.4761965,-122.4638280,15.000000000000000,35299.000000000000000
11920,410510106003004,+45.5228232,-122.6718174,5.000000000000000,12667.000000000000000
11921,410510024013004,+45.5428882,-122.6570294,36.000000000000000,33025.000000000000000
11922,410510089011074,+45.4654985,-122.4888799,23.000000000000000,43715.000000000000000
11923,410510012011016,+45.5160771,-122.6354394,10.000000000000000,30889.000000000000000
11924,410510095022006,+45.5470505,-122.5303573,17.000000000000000,46824.000000000000000
11925,410510006012009,+45.4808753,-122.5606933,21.000000000000000,25743.000000000000000
11926,410510071002060,+45.6315980,-122.7916943,1.000000000000000,913.000000000000000
11927,410510001003015,+45.4646790,-122.6520025,16.000000000000000,43584.000000000000000
11928,410510026002020,+45.5415906,-122.6301621,20.000000000000000,21178.000000000000000
11929,410510082023009,+45.5061784,-122.5415841,55.000000000000000,80512.000000000000000
11930,410510102003132,+45.5562260,-122.4956075,6.000000000000000,28481.000000000000000
11931,410510009022004,+45.4959188,-122.6341575,13.000000000000000,21051.000000000000000
11932,410510046012016,+45.5216072,-122.7137995,13.000000000000000,23239.000000000000000
11933,410510024013008,+45.5413142,-122.6539946,23.000000000000000,33334.000000000000000
11934,410510022031095,+45.5424773,-122.6700006,3.000000000000000,31453.000000000000000
11935,410510012014000,+45.5181477,-122.6423123,12.000000000000000,21988.000000000000000
11936,410510006021031,+45.4757265,-122.5605041,1.000000000000000,1788.000000000000000
11937,410510010001019,+45.4971215,-122.6508225,13.000000000000000,11000.000000000000000
11938,410510097013009,+45.5062067,-122.5060518,69.000000000000000,133677.000000000000000
11939,410510009012013,+45.4988198,-122.6305784,15.000000000000000,18434.000000000000000
11940,410510094003003,+45.5392892,-122.5164041,12.000000000000000,23988.000000000000000
11941,410510072021031,+45.6379412,-122.7735946,1.000000000000000,13349.000000000000000
11942,410510090002002,+45.4877277,-122.5253137,16.000000000000000,27617.000000000000000
11943,410510002004005,+45.4653898,-122.6460563,26.000000000000000,36727.000000000000000
11944,410510089022001,+45.4692445,-122.5698412,14.000000000000000,55707.000000000000000
11945,410510002004032,+45.4603923,-122.6440626,24.000000000000000,29911.000000000000000
11946,410510095021012,+45.5486264,-122.5222737,36.000000000000000,79460.000000000000000
11947,410510002001028,+45.4820123,-122.6444510,26.000000000000000,28144.000000000000000
11948,410510092011018,+45.5046840,-122.5239201,19.000000000000000,44945.000000000000000
11949,410510059001082,+45.4732891,-122.6711580,10.000000000000000,67216.000000000000000
11950,410510021002037,+45.5211011,-122.6465170,17.000000000000000,32184.000000000000000
11951,410510004022007,+45.4848335,-122.6008395,13.000000000000000,16810.000000000000000
11952,410510086002028,+45.4628204,-122.5880997,32.000000000000000,42503.000000000000000
11953,410510072011033,+45.6183215,-122.6960994,6.000000000000000,75180.000000000000000
11954,410510025012006,+45.5443924,-122.6375625,27.000000000000000,31068.000000000000000
11955,410510036032017,+45.5645019,-122.6296409,3.000000000000000,56806.000000000000000
11956,410510097021021,+45.5167289,-122.4771266,28.000000000000000,41938.000000000000000
11957,410510007023027,+45.4911771,-122.5945492,16.000000000000000,14450.000000000000000
11958,410510025014010,+45.5397320,-122.6447730,19.000000000000000,24455.000000000000000
11959,410510025024020,+45.5353758,-122.6420866,14.000000000000000,26828.000000000000000
11960,410510063001050,+45.4434809,-122.6567777,13.000000000000000,31979.000000000000000
11961,410510013013002,+45.5153847,-122.6316414,16.000000000000000,21043.000000000000000
11962,410510025011004,+45.5474754,-122.6353336,35.000000000000000,37300.000000000000000
11963,410510002002003,+45.4794470,-122.6420726,30.000000000000000,34012.000000000000000
11964,410510069001084,+45.5072500,-122.7264490,31.000000000000000,92025.000000000000000
11965,410510072021213,+45.5884921,-122.6633000,16.000000000000000,15429.000000000000000
11966,410510002002012,+45.4795352,-122.6478887,7.000000000000000,22394.000000000000000
11967,410510070001015,+45.5266437,-122.7508173,12.000000000000000,39700.000000000000000
11968,410510025022019,+45.5318001,-122.6401877,24.000000000000000,30227.000000000000000
11969,410510022033003,+45.5442008,-122.6628576,32.000000000000000,44600.000000000000000
11970,410510072021060,+45.6356427,-122.7695363,1.000000000000000,11140.000000000000000
11971,410510033021029,+45.5488585,-122.6510980,1.000000000000000,49917.000000000000000
11972,410510099032043,+45.4620882,-122.4678185,6.000000000000000,8517.000000000000000
11973,410510073001143,+45.5769071,-122.6170404,22.000000000000000,35622.000000000000000
11974,410510084001000,+45.5032320,-122.5392518,6.000000000000000,129964.000000000000000
11975,410510033021008,+45.5538946,-122.6522505,22.000000000000000,24672.000000000000000
11976,410510094003022,+45.5366508,-122.5122755,21.000000000000000,55876.000000000000000
11977,410510070001017,+45.5207506,-122.7220217,2.000000000000000,4659.000000000000000
11978,410510094002022,+45.5339519,-122.5321507,16.000000000000000,29377.000000000000000
11979,410510091011000,+45.5031763,-122.4976561,29.000000000000000,114342.000000000000000
11980,410510026001018,+45.5453673,-122.6259060,21.000000000000000,25359.000000000000000
11981,410510006023018,+45.4752438,-122.5722884,15.000000000000000,13987.000000000000000
11982,410510072011019,+45.6177328,-122.6871387,44.000000000000000,39379.000000000000000
11983,410510073001197,+45.5646420,-122.5514352,31.000000000000000,46943.000000000000000
11984,410510010002053,+45.4963910,-122.6488055,10.000000000000000,15660.000000000000000
11985,410510004022006,+45.4848392,-122.6033999,17.000000000000000,17290.000000000000000
11986,410510006023002,+45.4765578,-122.5711291,30.000000000000000,29039.000000000000000
11987,410510036012009,+45.5770174,-122.6508124,3.000000000000000,6062.000000000000000
11988,410510006013016,+45.4810944,-122.5672830,17.000000000000000,92834.000000000000000
11989,410510095012005,+45.5486641,-122.5144401,14.000000000000000,36759.000000000000000
11990,410510097013015,+45.5057972,-122.5010757,33.000000000000000,63272.000000000000000
11991,410510007022009,+45.4947569,-122.5909310,15.000000000000000,16172.000000000000000
11992,410510059001083,+45.4698203,-122.6708256,13.000000000000000,84490.000000000000000
11993,410510102003007,+45.5782830,-122.5033830,6.000000000000000,14044.000000000000000
11994,410510082011031,+45.5138607,-122.5536938,4.000000000000000,113242.000000000000000
11995,410510096051008,+45.5414764,-122.4914395,66.000000000000000,174231.000000000000000
11996,410510064041001,+45.4395552,-122.7108675,14.000000000000000,24013.000000000000000
11997,410510082022010,+45.5193644,-122.5390736,15.000000000000000,31074.000000000000000
11998,410510072021313,+45.5963990,-122.7181237,1.000000000000000,9374.000000000000000
11999,410510041014021,+45.6063478,-122.7766300,36.000000000000000,147026.000000000000000
12000,410510020003000,+45.5232375,-122.6323936,14.000000000000000,22974.000000000000000
12001,410510034022001,+45.5539359,-122.6682284,13.000000000000000,14247.000000000000000
12002,410510099032013,+45.4738515,-122.4907669,7.000000000000000,10839.000000000000000
12003,410510043001063,+45.5908019,-122.7860111,3.000000000000000,8702.000000000000000
12004,410510010002024,+45.5009870,-122.6471690,15.000000000000000,16509.000000000000000
12005,410510033013014,+45.5603098,-122.6536153,25.000000000000000,26384.000000000000000
12006,410510092023006,+45.5113746,-122.5166321,6.000000000000000,8964.000000000000000
12007,410510085001007,+45.4871111,-122.5480280,102.000000000000000,181644.000000000000000
12008,410510003024023,+45.4636670,-122.6165967,14.000000000000000,18250.000000000000000
12009,410510037022004,+45.5657805,-122.6639395,9.000000000000000,13063.000000000000000
12010,410510094004013,+45.5423924,-122.5342774,34.000000000000000,54609.000000000000000
12011,410510031002028,+45.5569900,-122.6366327,18.000000000000000,14538.000000000000000
12012,410510059002014,+45.4740407,-122.6727603,19.000000000000000,38253.000000000000000
12013,410510013013020,+45.5124401,-122.6312885,11.000000000000000,15064.000000000000000
12014,410510092012018,+45.5197961,-122.5278986,28.000000000000000,21527.000000000000000
12015,410510082023000,+45.5097330,-122.5405099,115.000000000000000,248509.000000000000000
12016,410510022034005,+45.5404551,-122.6654300,16.000000000000000,34284.000000000000000
12017,410510077001036,+45.5561210,-122.5730289,21.000000000000000,26572.000000000000000
12018,410510097012000,+45.5129764,-122.4981348,56.000000000000000,87061.000000000000000
12019,410510064022032,+45.4345561,-122.6988920,11.000000000000000,21074.000000000000000
12020,410510031001034,+45.5608955,-122.6335604,12.000000000000000,12381.000000000000000
12021,410510080021005,+45.5460419,-122.5451455,51.000000000000000,82996.000000000000000
12022,410510088001015,+45.4637166,-122.5919320,13.000000000000000,16441.000000000000000
12023,410519800001036,+45.5641946,-122.7069098,2.000000000000000,117539.000000000000000
12024,410510010004021,+45.4911238,-122.6523505,21.000000000000000,18518.000000000000000
12025,410510021002002,+45.5252098,-122.6468984,2.000000000000000,2203.000000000000000
12026,410510052003001,+45.5229437,-122.6975158,6.000000000000000,26170.000000000000000
12027,410510033022024,+45.5501385,-122.6561855,26.000000000000000,25328.000000000000000
12028,410510022031080,+45.5432831,-122.6713411,4.000000000000000,42898.000000000000000
12029,410510036032019,+45.5645004,-122.6260637,13.000000000000000,36750.000000000000000
12030,410510010002000,+45.5015945,-122.6400407,10.000000000000000,9616.000000000000000
12031,410510083022019,+45.4929386,-122.5564352,9.000000000000000,15915.000000000000000
12032,410510041011004,+45.6078495,-122.7566950,4.000000000000000,26082.000000000000000
12033,410510023032010,+45.5361521,-122.6641725,9.000000000000000,27557.000000000000000
12034,410510098042011,+45.4968195,-122.4893825,20.000000000000000,39439.000000000000000
12035,410510001002024,+45.4689600,-122.6559725,28.000000000000000,34377.000000000000000
12036,410510091012009,+45.5002690,-122.5167664,9.000000000000000,12962.000000000000000
12037,410510074001007,+45.5670402,-122.6055199,35.000000000000000,41499.000000000000000
12038,410510021001072,+45.5238374,-122.6640620,2.000000000000000,42630.000000000000000
12039,410510083021012,+45.4977592,-122.5528689,1.000000000000000,11351.000000000000000
12040,410510033013011,+45.5609182,-122.6544533,41.000000000000000,43558.000000000000000
12041,410510095012013,+45.5507997,-122.5164541,3.000000000000000,3168.000000000000000
12042,410510070002054,+45.5383318,-122.7586396,6.000000000000000,20740.000000000000000
12043,410510001001011,+45.4740535,-122.6508553,13.000000000000000,29229.000000000000000
12044,410510031002004,+45.5583367,-122.6330355,19.000000000000000,17556.000000000000000
12045,410510007023001,+45.4965718,-122.5919513,17.000000000000000,17163.000000000000000
12046,410510072021166,+45.6017134,-122.6649274,7.000000000000000,12713.000000000000000
12047,410510063002019,+45.4434942,-122.6714108,5.000000000000000,11807.000000000000000
12048,410510058004014,+45.4968028,-122.7019602,23.000000000000000,34517.000000000000000
12049,410510093012015,+45.5228511,-122.5000467,17.000000000000000,54047.000000000000000
12050,410510051003011,+45.5270099,-122.6750438,2.000000000000000,19248.000000000000000
12051,410510006012001,+45.4822113,-122.5590212,11.000000000000000,13530.000000000000000
12052,410510064021003,+45.4570799,-122.7076513,29.000000000000000,38517.000000000000000
12053,410510097024018,+45.5061522,-122.4908008,23.000000000000000,17345.000000000000000
12054,410510090001005,+45.4951650,-122.5306772,17.000000000000000,26516.000000000000000
12055,410510092023014,+45.5075182,-122.5158877,14.000000000000000,25154.000000000000000
12056,410510079002012,+45.5501370,-122.5434993,60.000000000000000,56395.000000000000000
12057,410510080012010,+45.5358237,-122.5503194,25.000000000000000,30469.000000000000000
12058,410510005025010,+45.4897436,-122.5956541,8.000000000000000,13728.000000000000000
12059,410510069001041,+45.5125158,-122.7243680,1.000000000000000,136.000000000000000
12060,410510102003110,+45.5589729,-122.5026984,3.000000000000000,223666.000000000000000
12061,410510043001009,+45.6121718,-122.7893626,2.000000000000000,13149.000000000000000
12062,410510066011024,+45.4677784,-122.7315988,2.000000000000000,3253.000000000000000
12063,410510096061015,+45.5202891,-122.4921179,29.000000000000000,104825.000000000000000
12064,410510001002026,+45.4689958,-122.6519916,24.000000000000000,41147.000000000000000
12065,410510033021010,+45.5526641,-122.6532362,31.000000000000000,28228.000000000000000
12066,410510002004014,+45.4632490,-122.6460475,12.000000000000000,33522.000000000000000
12067,410510073001227,+45.5567015,-122.5263149,16.000000000000000,251322.000000000000000
12068,410510082012005,+45.5111626,-122.5566196,11.000000000000000,24411.000000000000000
12069,410510098041019,+45.4986357,-122.4959285,16.000000000000000,30880.000000000000000
12070,410510036031015,+45.5691371,-122.6260668,27.000000000000000,37289.000000000000000
12071,410510086001012,+45.4731245,-122.5835081,43.000000000000000,45374.000000000000000
12072,410510010004015,+45.4917539,-122.6524892,15.000000000000000,21771.000000000000000
12073,410510094003001,+45.5387192,-122.5147739,32.000000000000000,73088.000000000000000
12074,410510043001064,+45.5913123,-122.7813951,37.000000000000000,57852.000000000000000
12075,410510019004013,+45.5324873,-122.6259280,11.000000000000000,13145.000000000000000
12076,410510093012002,+45.5257123,-122.4981276,29.000000000000000,56234.000000000000000
12077,410510082023002,+45.5106182,-122.5441560,40.000000000000000,91517.000000000000000
12078,410510051001029,+45.5325728,-122.6829860,1.000000000000000,40008.000000000000000
12079,410510034022008,+45.5526845,-122.6703885,11.000000000000000,12913.000000000000000
12080,410510001003011,+45.4660743,-122.6483040,18.000000000000000,26827.000000000000000
12081,410510020004017,+45.5211033,-122.6377861,13.000000000000000,13637.000000000000000
12082,410510012022013,+45.5066413,-122.6441175,32.000000000000000,34342.000000000000000
12083,410510031001004,+45.5621037,-122.6330305,12.000000000000000,13593.000000000000000
12084,410510070002076,+45.5361528,-122.7618126,8.000000000000000,23520.000000000000000
12085,410510046021044,+45.5093419,-122.7022370,8.000000000000000,19691.000000000000000
12086,410510040011040,+45.5868978,-122.7173580,9.000000000000000,19326.000000000000000
12087,410510092013009,+45.5050493,-122.5366350,22.000000000000000,88761.000000000000000
12088,410510095022015,+45.5460091,-122.5207259,26.000000000000000,53616.000000000000000
12089,410510012022019,+45.5050064,-122.6381212,8.000000000000000,34855.000000000000000
12090,410510080022002,+45.5390904,-122.5406422,52.000000000000000,58994.000000000000000
12091,410510012012012,+45.5132237,-122.6354411,15.000000000000000,17377.000000000000000
12092,410510070001037,+45.5241987,-122.7475880,9.000000000000000,18647.000000000000000
12093,410510046021033,+45.5107831,-122.7002486,9.000000000000000,15329.000000000000000
12094,410510072021263,+45.5978009,-122.7167999,4.000000000000000,14935.000000000000000
12095,410510081004015,+45.5293981,-122.5509360,33.000000000000000,52910.000000000000000
12096,410510070001003,+45.5233162,-122.7250740,2.000000000000000,7452.000000000000000
