OID_,geoid,intptlat,intptlon,NAME,COALIT
9302,410510072012002.000000000000000,45.606853485107422,-122.661857604980469,HAYDEN ISLAND,NPNS
9303,410510072012006.000000000000000,45.609325408935547,-122.678543090820312,HAYDEN ISLAND,NPNS
9304,410510072011010.000000000000000,45.618850708007812,-122.689376831054688,HAYDEN ISLAND,NPNS
9305,410510072012014.000000000000000,45.611221313476562,-122.678695678710938,HAYDEN ISLAND,NPNS
9306,410510072021078.000000000000000,45.610095977783203,-122.728408813476562,ST. JOHNS,NPNS
9307,410510041011013.000000000000000,45.598079681396484,-122.721931457519531,ST. JOHNS,NPNS
9308,410510040011000.000000000000000,45.593452453613281,-122.714538574218750,PORTSMOUTH,NPNS
9309,410510040011002.000000000000000,45.594673156738281,-122.723396301269531,PORTSMOUTH,NPNS
9310,410510072021256.000000000000000,45.593879699707031,-122.713684082031250,KENTON,NPNS
9311,410510040011006.000000000000000,45.593517303466797,-122.723907470703125,PORTSMOUTH,NPNS
9312,410510040011008.000000000000000,45.593479156494141,-122.722122192382812,PORTSMOUTH,NPNS
9313,410510040011015.000000000000000,45.591987609863281,-122.723670959472656,PORTSMOUTH,NPNS
9314,410510040011016.000000000000000,45.591995239257812,-122.724746704101562,PORTSMOUTH,NPNS
9315,410510040011010.000000000000000,45.594406127929688,-122.720069885253906,PORTSMOUTH,NPNS
9316,410510040011013.000000000000000,45.592880249023438,-122.718437194824219,PORTSMOUTH,NPNS
9317,410510072021084.000000000000000,45.610500335693359,-122.706855773925781,ST. JOHNS,NPNS
9318,410510072021228.000000000000000,45.590938568115234,-122.690437316894531,KENTON,NPNS
9319,410510072021252.000000000000000,45.588958740234375,-122.693733215332031,KENTON,NPNS
9320,410510045001070.000000000000000,45.538177490234375,-122.697586059570312,NORTHWEST DISTRICT,NWNW
9321,410510040011017.000000000000000,45.591979980468750,-122.721618652343750,PORTSMOUTH,NPNS
9322,410510072021100.000000000000000,45.591785430908203,-122.686546325683594,KENTON,NPNS
9323,410510072021090.000000000000000,45.594593048095703,-122.703750610351562,KENTON,NPNS
9324,410510045001071.000000000000000,45.538726806640625,-122.697433471679688,NORTHWEST DISTRICT,NWNW
9325,410510038021000.000000000000000,45.576858520507812,-122.675567626953125,PIEDMONT,NPNS
9326,410510045001098.000000000000000,45.537418365478516,-122.696617126464844,NORTHWEST DISTRICT,NWNW
9327,410510038021039.000000000000000,45.572578430175781,-122.676307678222656,PIEDMONT,NPNS
9328,410510020001003.000000000000000,45.530723571777344,-122.635086059570312,KERNS,SEUL
9329,410510038032008.000000000000000,45.569156646728516,-122.680610656738281,ARBOR LODGE,NPNS
9330,410510038011013.000000000000000,45.579662322998047,-122.675338745117188,PIEDMONT,NPNS
9331,410510038011016.000000000000000,45.578289031982422,-122.675338745117188,PIEDMONT,NPNS
9332,410510038011014.000000000000000,45.578971862792969,-122.677207946777344,PIEDMONT,NPNS
9333,410510038011028.000000000000000,45.578975677490234,-122.675338745117188,PIEDMONT,NPNS
9334,410510038021005.000000000000000,45.574779510498047,-122.677154541015625,PIEDMONT,NPNS
9335,410510038021040.000000000000000,45.572586059570312,-122.677223205566406,PIEDMONT,NPNS
9336,410510038011015.000000000000000,45.577606201171875,-122.675437927246094,PIEDMONT,NPNS
9337,410510038021012.000000000000000,45.575466156005859,-122.675575256347656,PIEDMONT,NPNS
9338,410510038021013.000000000000000,45.574779510498047,-122.675582885742188,PIEDMONT,NPNS
9339,410510038021026.000000000000000,45.573913574218750,-122.676025390625000,PIEDMONT,NPNS
9340,410510038021029.000000000000000,45.572208404541016,-122.680084228515625,ARBOR LODGE,NPNS
9341,410510038021027.000000000000000,45.570381164550781,-122.680091857910156,ARBOR LODGE,NPNS
9342,410510002004045.000000000000000,45.459815979003906,-122.641784667968750,SELLWOOD-MORELAND,SEUL
9343,410510038021034.000000000000000,45.571319580078125,-122.680664062500000,ARBOR LODGE,NPNS
9344,410510038032007.000000000000000,45.568447113037109,-122.679428100585938,ARBOR LODGE,NPNS
9345,410510038032006.000000000000000,45.569068908691406,-122.678985595703125,ARBOR LODGE,NPNS
9346,410510038032002.000000000000000,45.568538665771484,-122.677665710449219,PIEDMONT,NPNS
9347,410510038021043.000000000000000,45.570735931396484,-122.678230285644531,PIEDMONT,NPNS
9348,410510038032012.000000000000000,45.565952301025391,-122.679649353027344,OVERLOOK,NPNS
9349,410510038032013.000000000000000,45.565948486328125,-122.680671691894531,OVERLOOK,NPNS
9350,410510038021045.000000000000000,45.570838928222656,-122.676322937011719,PIEDMONT,NPNS
9351,410510038032001.000000000000000,45.569175720214844,-122.676391601562500,PIEDMONT,NPNS
9352,410510038021038.000000000000000,45.572570800781250,-122.675346374511719,PIEDMONT,NPNS
9353,410510038032023.000000000000000,45.567420959472656,-122.676422119140625,PIEDMONT,NPNS
9354,410510038032003.000000000000000,45.567413330078125,-122.677505493164062,PIEDMONT,NPNS
9355,410510038032021.000000000000000,45.565967559814453,-122.677536010742188,HUMBOLDT,NECN
9356,410510038032020.000000000000000,45.564544677734375,-122.678337097167969,HUMBOLDT,NECN
9357,410510038032000.000000000000000,45.569179534912109,-122.675392150878906,PIEDMONT,NPNS
9358,410510038032022.000000000000000,45.565967559814453,-122.676445007324219,HUMBOLDT,NECN
9359,410510038032024.000000000000000,45.567424774169922,-122.675415039062500,PIEDMONT,NPNS
9360,410510069001058.000000000000000,45.509983062744141,-122.722351074218750,SYLVAN-HIGHLANDS/SOUTHWEST HILLS,NWNW
9361,410510002004020.000000000000000,45.462692260742188,-122.639427185058594,SELLWOOD-MORELAND,SEUL
9362,410510070004047.000000000000000,45.534534454345703,-122.782112121582031,NORTHWEST HEIGHTS,NWNW
9363,410510069002019.000000000000000,45.505390167236328,-122.737937927246094,SOUTHWEST HILLS,NWNW
9364,410510070001001.000000000000000,45.525260925292969,-122.724029541015625,FOREST PARK,NWNW
9365,410510069002036.000000000000000,45.494125366210938,-122.743576049804688,SOUTHWEST HILLS,NWNW
9366,410510070002052.000000000000000,45.535808563232422,-122.755424499511719,FOREST PARK,NWNW
9367,410510070004026.000000000000000,45.538967132568359,-122.781822204589844,NORTHWEST HEIGHTS,NWNW
9368,410510070004042.000000000000000,45.534408569335938,-122.776382446289062,NORTHWEST HEIGHTS,NWNW
9369,410510070004035.000000000000000,45.539703369140625,-122.767875671386719,NORTHWEST HEIGHTS,NWNW
9370,410510043001103.000000000000000,45.562839508056641,-122.745414733886719,LINNTON,NWNW
9371,410510070002001.000000000000000,45.545352935791016,-122.744850158691406,FOREST PARK,NWNW
9372,410510043001095.000000000000000,45.562553405761719,-122.744132995605469,LINNTON,NWNW
9373,410510043001094.000000000000000,45.562061309814453,-122.744422912597656,LINNTON,NWNW
9374,410510043001120.000000000000000,45.560382843017578,-122.737655639648438,LINNTON,NWNW
9375,410510070002057.000000000000000,45.542770385742188,-122.746307373046875,FOREST PARK,NWNW
9376,410510070002061.000000000000000,45.537986755371094,-122.738410949707031,FOREST PARK,NWNW
9377,410510043001149.000000000000000,45.547931671142578,-122.706062316894531,MC UNCLAIMED #14,UNCLAIMED
9378,410510043001119.000000000000000,45.556781768798828,-122.733917236328125,LINNTON,NWNW
9379,410510043001101.000000000000000,45.552001953125000,-122.730117797851562,MC UNCLAIMED #14,UNCLAIMED
9380,410510043001152.000000000000000,45.549194335937500,-122.708755493164062,MC UNCLAIMED #14,UNCLAIMED
9381,410510043001197.000000000000000,45.545871734619141,-122.723114013671875,MC UNCLAIMED #14,UNCLAIMED
9382,410510043001115.000000000000000,45.547916412353516,-122.722305297851562,MC UNCLAIMED #14,UNCLAIMED
9383,410510043001096.000000000000000,45.549346923828125,-122.728080749511719,MC UNCLAIMED #14,UNCLAIMED
9384,410510043001097.000000000000000,45.549064636230469,-122.727828979492188,MC UNCLAIMED #14,UNCLAIMED
9385,410510043001104.000000000000000,45.548515319824219,-122.727226257324219,MC UNCLAIMED #14,UNCLAIMED
9386,410510070001014.000000000000000,45.527637481689453,-122.750701904296875,FOREST PARK,NWNW
9387,410510070002063.000000000000000,45.535095214843750,-122.739440917968750,FOREST PARK,NWNW
9388,410510070002065.000000000000000,45.531669616699219,-122.735168457031250,FOREST PARK,NWNW
9389,410510069001004.000000000000000,45.518417358398438,-122.721603393554688,SYLVAN-HIGHLANDS,NWNW
9390,410510070002067.000000000000000,45.530147552490234,-122.723594665527344,FOREST PARK,NWNW
9391,410510070001050.000000000000000,45.520477294921875,-122.744010925292969,FOREST PARK,NWNW
9392,410510069001006.000000000000000,45.517726898193359,-122.733299255371094,SYLVAN-HIGHLANDS,NWNW
9393,410510070001034.000000000000000,45.524375915527344,-122.742660522460938,FOREST PARK,NWNW
9394,410510070002066.000000000000000,45.532493591308594,-122.727981567382812,FOREST PARK,NWNW
9395,410510069001016.000000000000000,45.517150878906250,-122.736297607421875,SYLVAN-HIGHLANDS,NWNW
9396,410510069001020.000000000000000,45.515327453613281,-122.737739562988281,SYLVAN-HIGHLANDS,NWNW
9397,410510069001005.000000000000000,45.518325805664062,-122.730461120605469,SYLVAN-HIGHLANDS,NWNW
9398,410510070004030.000000000000000,45.537036895751953,-122.779075622558594,NORTHWEST HEIGHTS,NWNW
9399,410510070001027.000000000000000,45.520122528076172,-122.727951049804688,HILLSIDE,NWNW
9400,410510070001016.000000000000000,45.520195007324219,-122.724327087402344,HILLSIDE,NWNW
9401,410510069001099.000000000000000,45.509883880615234,-122.728538513183594,SYLVAN-HIGHLANDS/SOUTHWEST HILLS,NWNW
9402,410510069001002.000000000000000,45.518394470214844,-122.727615356445312,SYLVAN-HIGHLANDS,NWNW
9403,410510069001035.000000000000000,45.510524749755859,-122.738166809082031,SYLVAN-HIGHLANDS,NWNW
9404,410510069001001.000000000000000,45.516933441162109,-122.724433898925781,SYLVAN-HIGHLANDS,NWNW
9405,410510035021047.000000000000000,45.551494598388672,-122.680671691894531,OVERLOOK,NPNS
9406,410510035021048.000000000000000,45.549694061279297,-122.679679870605469,OVERLOOK,NPNS
9407,410519800001099.000000000000000,45.541801452636719,-122.681999206542969,OVERLOOK,NPNS
9408,410510022031070.000000000000000,45.541557312011719,-122.677719116210938,ELIOT,NECN
9409,410510035021043.000000000000000,45.552749633789062,-122.680084228515625,OVERLOOK,NPNS
9410,410510069001050.000000000000000,45.511322021484375,-122.720634460449219,SYLVAN-HIGHLANDS/SOUTHWEST HILLS,NWNW
9411,410510069001046.000000000000000,45.512149810791016,-122.721107482910156,SYLVAN-HIGHLANDS/SOUTHWEST HILLS,NWNW
9412,410510035021050.000000000000000,45.548728942871094,-122.680435180664062,OVERLOOK,NPNS
9413,410510035022021.000000000000000,45.547336578369141,-122.680404663085938,OVERLOOK,NPNS
9414,410510035022016.000000000000000,45.549121856689453,-122.684463500976562,OVERLOOK,NPNS
9415,410510035022020.000000000000000,45.546539306640625,-122.679016113281250,OVERLOOK,NPNS
9416,410510035021024.000000000000000,45.553993225097656,-122.675781250000000,BOISE,NECN
9417,410510035021022.000000000000000,45.553997039794922,-122.676856994628906,BOISE,NECN
9418,410510035021027.000000000000000,45.552738189697266,-122.676864624023438,BOISE,NECN
9419,410510035021031.000000000000000,45.549400329589844,-122.678131103515625,BOISE,NECN
9420,410510034023006.000000000000000,45.553985595703125,-122.674720764160156,BOISE,NECN
9421,410510035021033.000000000000000,45.550285339355469,-122.676879882812500,BOISE,NECN
9422,410510035021025.000000000000000,45.552734375000000,-122.675796508789062,BOISE,NECN
9423,410510034013021.000000000000000,45.555057525634766,-122.674713134765625,HUMBOLDT,NECN
9424,410510035021036.000000000000000,45.551475524902344,-122.675804138183594,BOISE,NECN
9425,410510034023009.000000000000000,45.552726745605469,-122.674728393554688,BOISE,NECN
9426,410510035021034.000000000000000,45.550220489501953,-122.676345825195312,BOISE,NECN
9427,410510034023021.000000000000000,45.551467895507812,-122.674736022949219,BOISE,NECN
9428,410510035022035.000000000000000,45.543479919433594,-122.677032470703125,OVERLOOK,NPNS
9429,410510022031006.000000000000000,45.547378540039062,-122.675140380859375,BOISE,NECN
9430,410510035021040.000000000000000,45.548774719238281,-122.676895141601562,BOISE,NECN
9431,410510034023024.000000000000000,45.549976348876953,-122.674720764160156,BOISE,NECN
9432,410510035021038.000000000000000,45.548709869384766,-122.675819396972656,BOISE,NECN
9433,410510034023037.000000000000000,45.548709869384766,-122.674758911132812,BOISE,NECN
9434,410510035022041.000000000000000,45.545364379882812,-122.679542541503906,OVERLOOK,NPNS
9435,410510035022018.000000000000000,45.544151306152344,-122.677093505859375,OVERLOOK,NPNS
9436,410510046022009.000000000000000,45.510929107666016,-122.706565856933594,SOUTHWEST HILLS,NWNW
9437,410510056004013.000000000000000,45.514011383056641,-122.683921813964844,PORTLAND DOWNTOWN,NWNW
9438,410510022031056.000000000000000,45.542377471923828,-122.675231933593750,ELIOT,NECN
9439,410510069002004.000000000000000,45.504997253417969,-122.731658935546875,SOUTHWEST HILLS,NWNW
9440,410510022031042.000000000000000,45.543552398681641,-122.676612854003906,OVERLOOK,NPNS
9441,410510035022034.000000000000000,45.543167114257812,-122.677062988281250,OVERLOOK,NPNS
9442,410510022031054.000000000000000,45.542350769042969,-122.676513671875000,ELIOT,NECN
9443,410510052002025.000000000000000,45.518859863281250,-122.687294006347656,GOOSE HOLLOW,NWNW
9444,410510022031069.000000000000000,45.541477203369141,-122.676536560058594,ELIOT,NECN
9445,410510045001024.000000000000000,45.540454864501953,-122.699501037597656,NORTHWEST DISTRICT,NWNW
9446,410510045001067.000000000000000,45.537967681884766,-122.699928283691406,NORTHWEST DISTRICT,NWNW
9447,410510023031074.000000000000000,45.539142608642578,-122.676498413085938,ELIOT,NECN
9448,410510045001066.000000000000000,45.537254333496094,-122.699897766113281,NORTHWEST DISTRICT,NWNW
9449,410510045001065.000000000000000,45.536174774169922,-122.700332641601562,NORTHWEST DISTRICT,NWNW
9450,410510045001076.000000000000000,45.536186218261719,-122.699340820312500,NORTHWEST DISTRICT,NWNW
9451,410519800001103.000000000000000,45.540393829345703,-122.681274414062500,OVERLOOK,NPNS
9452,410510045001090.000000000000000,45.538764953613281,-122.695388793945312,NORTHWEST DISTRICT,NWNW
9453,410510045001014.000000000000000,45.539485931396484,-122.691810607910156,NORTHWEST DISTRICT,NWNW
9454,410510045001016.000000000000000,45.540378570556641,-122.694572448730469,NORTHWEST DISTRICT,NWNW
9455,410510052002036.000000000000000,45.517658233642578,-122.687469482421875,PORTLAND DOWNTOWN,NWNW
9456,410510045001015.000000000000000,45.539531707763672,-122.692771911621094,NORTHWEST DISTRICT,NWNW
9457,410510055001002.000000000000000,45.515331268310547,-122.688522338867188,PORTLAND DOWNTOWN,NWNW
9458,410510045001089.000000000000000,45.538036346435547,-122.695869445800781,NORTHWEST DISTRICT,NWNW
9459,410510045001113.000000000000000,45.536178588867188,-122.697135925292969,NORTHWEST DISTRICT,NWNW
9460,410510045001088.000000000000000,45.537265777587891,-122.695312500000000,NORTHWEST DISTRICT,NWNW
9461,410510045001107.000000000000000,45.536079406738281,-122.691581726074219,NORTHWEST DISTRICT,NWNW
9462,410510045001095.000000000000000,45.536693572998047,-122.693603515625000,NORTHWEST DISTRICT,NWNW
9463,410510050001051.000000000000000,45.534515380859375,-122.693710327148438,NORTHWEST DISTRICT,NWNW
9464,410510047001019.000000000000000,45.532264709472656,-122.699714660644531,NORTHWEST DISTRICT,NWNW
9465,410510049001020.000000000000000,45.531589508056641,-122.697662353515625,NORTHWEST DISTRICT,NWNW
9466,410510048001003.000000000000000,45.530162811279297,-122.697608947753906,NORTHWEST DISTRICT,NWNW
9467,410510049001000.000000000000000,45.534843444824219,-122.695213317871094,NORTHWEST DISTRICT,NWNW
9468,410510049001007.000000000000000,45.533767700195312,-122.695709228515625,NORTHWEST DISTRICT,NWNW
9469,410510049001012.000000000000000,45.533054351806641,-122.695686340332031,NORTHWEST DISTRICT,NWNW
9470,410510050001142.000000000000000,45.533447265625000,-122.693672180175781,NORTHWEST DISTRICT,NWNW
9471,410510049001023.000000000000000,45.530914306640625,-122.695610046386719,NORTHWEST DISTRICT,NWNW
9472,410510048001002.000000000000000,45.530200958251953,-122.695579528808594,NORTHWEST DISTRICT,NWNW
9473,410510048001001.000000000000000,45.529487609863281,-122.695556640625000,NORTHWEST DISTRICT,NWNW
9474,410510048001000.000000000000000,45.529525756835938,-122.693527221679688,NORTHWEST DISTRICT,NWNW
9475,410510048001004.000000000000000,45.529453277587891,-122.697578430175781,NORTHWEST DISTRICT,NWNW
9476,410510048001005.000000000000000,45.528739929199219,-122.697563171386719,NORTHWEST DISTRICT,NWNW
9477,410510049001024.000000000000000,45.530952453613281,-122.693580627441406,NORTHWEST DISTRICT,NWNW
9478,410510049001018.000000000000000,45.531665802001953,-122.693603515625000,NORTHWEST DISTRICT,NWNW
9479,410510045001096.000000000000000,45.536529541015625,-122.694412231445312,NORTHWEST DISTRICT,NWNW
9480,410510049001027.000000000000000,45.530239105224609,-122.693550109863281,NORTHWEST DISTRICT,NWNW
9488,410510072021011.000000000000000,45.616531372070312,-122.704330444335938,HAYDEN ISLAND,NPNS
9489,410510070003013.000000000000000,45.596298217773438,-122.856872558593750,FOREST PARK,NWNW
9493,410510070003009.000000000000000,45.600048065185547,-122.866699218750000,FOREST PARK,NWNW
9494,410510070003007.000000000000000,45.600612640380859,-122.860664367675781,FOREST PARK,NWNW
9495,410510097013007.000000000000000,45.509155273437500,-122.510208129882812,CENTENNIAL,EPCO
9496,410510070001019.000000000000000,45.524147033691406,-122.753211975097656,FOREST PARK,NWNW
9497,410510070003002.000000000000000,45.600322723388672,-122.843063354492188,FOREST PARK,NWNW
9498,410510070003014.000000000000000,45.582477569580078,-122.817512512207031,FOREST PARK,NWNW
9499,410510070003012.000000000000000,45.595222473144531,-122.852828979492188,FOREST PARK,NWNW
9500,410510097013006.000000000000000,45.509147644042969,-122.509155273437500,CENTENNIAL,EPCO
9501,410510070003006.000000000000000,45.584449768066406,-122.844085693359375,FOREST PARK,NWNW
9502,410510070003005.000000000000000,45.589965820312500,-122.844413757324219,FOREST PARK,NWNW
9503,410510070003019.000000000000000,45.579200744628906,-122.843406677246094,FOREST PARK,NWNW
9504,410510070003016.000000000000000,45.574604034423828,-122.810874938964844,FOREST PARK,NWNW
9505,410510070002016.000000000000000,45.565196990966797,-122.821319580078125,FOREST PARK,NWNW
9507,410510071001091.000000000000000,45.620189666748047,-122.808425903320312,LINNTON,NWNW
9509,410510043001050.000000000000000,45.609230041503906,-122.817741394042969,LINNTON,NWNW
9510,410510043001003.000000000000000,45.618801116943359,-122.802871704101562,LINNTON,NWNW
9511,410510043001026.000000000000000,45.616268157958984,-122.803871154785156,LINNTON,NWNW
9512,410510062003008.000000000000000,45.462753295898438,-122.699447631835938,MARKHAM,SWCS
9514,410510097013003.000000000000000,45.508071899414062,-122.504280090332031,CENTENNIAL,EPCO
9515,410510071001085.000000000000000,45.622936248779297,-122.813896179199219,LINNTON,NWNW
9516,410510043001000.000000000000000,45.616767883300781,-122.792259216308594,LINNTON,NWNW
9517,410510043001010.000000000000000,45.603813171386719,-122.786964416503906,LINNTON,NWNW
9518,410510043001024.000000000000000,45.599781036376953,-122.785209655761719,LINNTON,NWNW
9519,410510097013002.000000000000000,45.506607055664062,-122.502365112304688,CENTENNIAL,EPCO
9520,410510062001013.000000000000000,45.468280792236328,-122.684455871582031,SOUTH BURLINGAME,SWCS
9521,410510041014005.000000000000000,45.616397857666016,-122.783348083496094,ST. JOHNS,NPNS
9522,410510072021054.000000000000000,45.623630523681641,-122.777107238769531,ST. JOHNS,NPNS
9524,410510040011018.000000000000000,45.591976165771484,-122.720565795898438,PORTSMOUTH,NPNS
9525,410510002004029.000000000000000,45.463768005371094,-122.638854980468750,SELLWOOD-MORELAND,SEUL
9526,410510040011019.000000000000000,45.591972351074219,-122.719528198242188,PORTSMOUTH,NPNS
9527,410510039015011.000000000000000,45.589271545410156,-122.713500976562500,PORTSMOUTH,NPNS
9528,410510072021082.000000000000000,45.613079071044922,-122.704101562500000,ST. JOHNS,NPNS
9530,410510040011021.000000000000000,45.591953277587891,-122.717300415039062,PORTSMOUTH,NPNS
9531,410510072021092.000000000000000,45.610248565673828,-122.697669982910156,KENTON,NPNS
9532,410510072021112.000000000000000,45.603149414062500,-122.682701110839844,EAST COLUMBIA,NPNS
9533,410510072021091.000000000000000,45.597534179687500,-122.705558776855469,KENTON,NPNS
9534,410510072021247.000000000000000,45.586734771728516,-122.683677673339844,KENTON,NPNS
9535,410510072021086.000000000000000,45.601814270019531,-122.700798034667969,KENTON,NPNS
9536,410510072021290.000000000000000,45.596828460693359,-122.702705383300781,KENTON,NPNS
9537,410510072021308.000000000000000,45.596141815185547,-122.701599121093750,KENTON,NPNS
9538,410510072021288.000000000000000,45.597610473632812,-122.699432373046875,KENTON,NPNS
9539,410510072021016.000000000000000,45.645740509033203,-122.767768859863281,ST. JOHNS,NPNS
9540,410510040014011.000000000000000,45.587223052978516,-122.725875854492188,PORTSMOUTH,NPNS
9541,410510040014012.000000000000000,45.587242126464844,-122.724777221679688,PORTSMOUTH,NPNS
9542,410510040013004.000000000000000,45.586006164550781,-122.725074768066406,PORTSMOUTH,NPNS
9543,410510040014016.000000000000000,45.588817596435547,-122.721633911132812,PORTSMOUTH,NPNS
9544,410510040014003.000000000000000,45.590450286865234,-122.722671508789062,PORTSMOUTH,NPNS
9545,410510040014015.000000000000000,45.588817596435547,-122.722686767578125,PORTSMOUTH,NPNS
9546,410510040014002.000000000000000,45.590442657470703,-122.721633911132812,PORTSMOUTH,NPNS
9547,410510040014001.000000000000000,45.590438842773438,-122.720581054687500,PORTSMOUTH,NPNS
9548,410510040014014.000000000000000,45.587257385253906,-122.722694396972656,PORTSMOUTH,NPNS
9549,410510040013003.000000000000000,45.585853576660156,-122.724090576171875,PORTSMOUTH,NPNS
9550,410510040014020.000000000000000,45.587265014648438,-122.721626281738281,PORTSMOUTH,NPNS
9551,410510040013002.000000000000000,45.585704803466797,-122.723098754882812,PORTSMOUTH,NPNS
9552,410510040014021.000000000000000,45.587280273437500,-122.720542907714844,PORTSMOUTH,NPNS
9553,410510040013023.000000000000000,45.584186553955078,-122.725349426269531,PORTSMOUTH,NPNS
9554,410510040024003.000000000000000,45.582664489746094,-122.725250244140625,UNIVERSITY PARK,NPNS
9555,410510040013028.000000000000000,45.583869934082031,-122.724487304687500,PORTSMOUTH,NPNS
9556,410510040024000.000000000000000,45.581947326660156,-122.723297119140625,UNIVERSITY PARK,NPNS
9557,410510040024042.000000000000000,45.581222534179688,-122.723838806152344,UNIVERSITY PARK,NPNS
9558,410510040024051.000000000000000,45.580509185791016,-122.724365234375000,UNIVERSITY PARK,NPNS
9559,410510040013030.000000000000000,45.583328247070312,-122.723014831542969,PORTSMOUTH,NPNS
9560,410510040022004.000000000000000,45.581558227539062,-122.722229003906250,UNIVERSITY PARK,NPNS
9561,410510040013001.000000000000000,45.585563659667969,-122.722221374511719,PORTSMOUTH,NPNS
9562,410510040013000.000000000000000,45.585422515869141,-122.721458435058594,PORTSMOUTH,NPNS
9563,410510040013021.000000000000000,45.584850311279297,-122.720985412597656,PORTSMOUTH,NPNS
9564,410510040013025.000000000000000,45.583057403564453,-122.722213745117188,PORTSMOUTH,NPNS
9565,410510040013026.000000000000000,45.584072113037109,-122.721031188964844,PORTSMOUTH,NPNS
9566,410510040013029.000000000000000,45.582798004150391,-122.721336364746094,PORTSMOUTH,NPNS
9567,410510040013022.000000000000000,45.584278106689453,-122.720603942871094,PORTSMOUTH,NPNS
9568,410510040022003.000000000000000,45.581069946289062,-122.720901489257812,UNIVERSITY PARK,NPNS
9569,410510040022001.000000000000000,45.579967498779297,-122.720024108886719,UNIVERSITY PARK,NPNS
9570,410510040014000.000000000000000,45.590435028076172,-122.719543457031250,PORTSMOUTH,NPNS
9571,410510040022007.000000000000000,45.580169677734375,-122.721565246582031,UNIVERSITY PARK,NPNS
9572,410510040012029.000000000000000,45.581825256347656,-122.720367431640625,PORTSMOUTH,NPNS
9573,410510040022011.000000000000000,45.579456329345703,-122.722106933593750,UNIVERSITY PARK,NPNS
9574,410510040011024.000000000000000,45.590431213378906,-122.718467712402344,PORTSMOUTH,NPNS
9575,410510040014019.000000000000000,45.588329315185547,-122.719207763671875,PORTSMOUTH,NPNS
9576,410510040014022.000000000000000,45.587287902832031,-122.719718933105469,PORTSMOUTH,NPNS
9577,410510040014023.000000000000000,45.587287902832031,-122.718887329101562,PORTSMOUTH,NPNS
9578,410510040012005.000000000000000,45.585327148437500,-122.719924926757812,PORTSMOUTH,NPNS
9579,410510040012004.000000000000000,45.585968017578125,-122.718894958496094,PORTSMOUTH,NPNS
9580,410510040011029.000000000000000,45.590801239013672,-122.714599609375000,PORTSMOUTH,NPNS
9581,410510040011033.000000000000000,45.587905883789062,-122.713996887207031,PORTSMOUTH,NPNS
9582,410510040012010.000000000000000,45.584701538085938,-122.718933105468750,PORTSMOUTH,NPNS
9583,410510040012021.000000000000000,45.582370758056641,-122.719978332519531,PORTSMOUTH,NPNS
9584,410510040012011.000000000000000,45.583312988281250,-122.718955993652344,PORTSMOUTH,NPNS
9585,410510040012009.000000000000000,45.584712982177734,-122.717910766601562,PORTSMOUTH,NPNS
9586,410510040012012.000000000000000,45.583469390869141,-122.717933654785156,PORTSMOUTH,NPNS
9587,410510040012008.000000000000000,45.584720611572266,-122.716896057128906,PORTSMOUTH,NPNS
9588,410510040012025.000000000000000,45.581310272216797,-122.716484069824219,PORTSMOUTH,NPNS
9589,410510040012002.000000000000000,45.585983276367188,-122.716880798339844,PORTSMOUTH,NPNS
9590,410510040012018.000000000000000,45.582576751708984,-122.717536926269531,PORTSMOUTH,NPNS
9591,410510040012013.000000000000000,45.583377838134766,-122.716911315917969,PORTSMOUTH,NPNS
9592,410510040012020.000000000000000,45.581920623779297,-122.718154907226562,PORTSMOUTH,NPNS
9593,410510040022000.000000000000000,45.579723358154297,-122.719345092773438,UNIVERSITY PARK,NPNS
9594,410510040012033.000000000000000,45.580596923828125,-122.717018127441406,PORTSMOUTH,NPNS
9595,410510040022013.000000000000000,45.578117370605469,-122.720535278320312,UNIVERSITY PARK,NPNS
9596,410510040012014.000000000000000,45.583145141601562,-122.715911865234375,PORTSMOUTH,NPNS
9597,410510040022012.000000000000000,45.578445434570312,-122.721435546875000,UNIVERSITY PARK,NPNS
9598,410510040021004.000000000000000,45.579410552978516,-122.718452453613281,UNIVERSITY PARK,NPNS
9599,410510040012001.000000000000000,45.585994720458984,-122.715866088867188,PORTSMOUTH,NPNS
9600,410510040012035.000000000000000,45.580638885498047,-122.715637207031250,PORTSMOUTH,NPNS
9601,410510040012007.000000000000000,45.584732055664062,-122.715888977050781,PORTSMOUTH,NPNS
9602,410510039015035.000000000000000,45.585998535156250,-122.713737487792969,PORTSMOUTH,NPNS
9603,410510040012006.000000000000000,45.584926605224609,-122.714965820312500,PORTSMOUTH,NPNS
9604,410510040012015.000000000000000,45.583202362060547,-122.714981079101562,PORTSMOUTH,NPNS
9605,410510039015038.000000000000000,45.584926605224609,-122.713745117187500,PORTSMOUTH,NPNS
9606,410510040012024.000000000000000,45.581584930419922,-122.714996337890625,PORTSMOUTH,NPNS
9607,410510039014007.000000000000000,45.583202362060547,-122.714019775390625,PORTSMOUTH,NPNS
9608,410510040012034.000000000000000,45.580139160156250,-122.715812683105469,PORTSMOUTH,NPNS
9609,410510039014030.000000000000000,45.581581115722656,-122.713752746582031,PORTSMOUTH,NPNS
9610,410510040012036.000000000000000,45.579978942871094,-122.714996337890625,PORTSMOUTH,NPNS
9611,410510039014033.000000000000000,45.579753875732422,-122.713760375976562,PORTSMOUTH,NPNS
9612,410510040022016.000000000000000,45.578872680664062,-122.724227905273438,UNIVERSITY PARK,NPNS
