OID_,gidbk20,intptlat20,intptlon20,DISTRICT
17216,410510011022079.000000000000000,45.505364000000000,-122.660723200000007,3
17220,410510029034014.000000000000000,45.545349799999997,-122.573657200000000,3
17223,410510010005023.000000000000000,45.494493400000003,-122.654913399999998,3
17224,410510083022022.000000000000000,45.491140299999998,-122.554476199999996,1
17227,410510029033004.000000000000000,45.539717000000003,-122.575391999999994,3
17228,410510004023006.000000000000000,45.480287799999999,-122.603461800000005,3
17231,410510059021002.000000000000000,45.495725200000003,-122.672424699999993,4
17232,410510056022000.000000000000000,45.512332200000003,-122.680494199999998,4
17234,410510072023112.000000000000000,45.582316400000003,-122.664074600000006,2
17235,410510022031051.000000000000000,45.541457100000002,-122.672373199999996,2
17237,410510011011010.000000000000000,45.519018099999997,-122.663268500000001,3
17238,410510094003001.000000000000000,45.538719200000003,-122.514773899999994,1
17240,410510041022010.000000000000000,45.586542000000001,-122.741490999999996,2
17241,410510025016010.000000000000000,45.545932700000002,-122.644732099999999,2
17246,410510065011026.000000000000000,45.458202399999998,-122.728872699999997,4
17249,410510016023016.000000000000000,45.504837199999997,-122.571423100000004,3
17250,410510013012016.000000000000000,45.512467999999998,-122.625174200000004,3
17251,410510085001000.000000000000000,45.488440799999999,-122.550246400000006,1
17253,410510094004020.000000000000000,45.542392399999997,-122.534277399999993,1
17256,410510017042019.000000000000000,45.522788700000000,-122.592556500000001,3
17257,410510039023003.000000000000000,45.576498299999997,-122.699598600000002,2
17258,410510025012013.000000000000000,45.542831600000000,-122.633386599999994,2
17259,410510041032027.000000000000000,45.593587900000003,-122.733234800000005,2
17261,410510002011000.000000000000000,45.469192999999997,-122.638762700000001,4
17262,410510058002008.000000000000000,45.504287599999998,-122.698925299999999,4
17267,410510070021038.000000000000000,45.522447600000000,-122.744640700000005,4
17269,410510029021015.000000000000000,45.547280499999999,-122.584347100000002,3
17271,410510002021011.000000000000000,45.483736399999998,-122.648987000000005,4
17272,410510037014003.000000000000000,45.583231699999999,-122.672840500000007,2
17273,410510072022012.000000000000000,45.600986499999998,-122.660950499999998,2
17274,410510059031014.000000000000000,45.473748899999997,-122.675019500000005,4
17277,410510066022012.000000000000000,45.470713199999999,-122.712208099999998,4
17279,410510074002005.000000000000000,45.567306299999998,-122.613555300000002,2
17282,410510091021007.000000000000000,45.495594099999998,-122.512582600000002,1
17283,410510106012000.000000000000000,45.522813599999999,-122.680515200000002,4
17287,410510041042005.000000000000000,45.604897399999999,-122.771164200000001,2
17288,410510035022029.000000000000000,45.551515500000001,-122.684622300000001,2
17290,410510082011018.000000000000000,45.514489099999999,-122.565428999999995,1
17292,410510017032025.000000000000000,45.527415400000002,-122.582965200000004,3
17294,410510075001001.000000000000000,45.562180599999998,-122.602643200000003,2
17296,410510036022042.000000000000000,45.566074399999998,-122.640814700000007,2
17297,410510028023023.000000000000000,45.532663200000002,-122.601686799999996,3
17298,410510027011016.000000000000000,45.546187500000002,-122.615223000000000,2
17303,410510034014005.000000000000000,45.561512899999997,-122.674471499999996,2
17305,410510036024019.000000000000000,45.572561999999998,-122.642684000000003,2
17307,410510003011009.000000000000000,45.488474699999998,-122.620952599999995,3
17310,410510069001008.000000000000000,45.515345300000000,-122.742482999999993,4
17311,410510038032004.000000000000000,45.568126999999997,-122.678626100000002,2
17312,410510031001008.000000000000000,45.562095900000003,-122.635139600000002,2
17313,410510003014004.000000000000000,45.487592999999997,-122.635794700000005,4
17316,410510072023023.000000000000000,45.625475999999999,-122.782807099999999,2
17322,410510064032013.000000000000000,45.446032799999998,-122.725380299999998,4
17323,410510072023110.000000000000000,45.625293999999997,-122.779296700000003,2
17324,410510004011011.000000000000000,45.489180400000002,-122.619426399999995,3
17326,410510083022029.000000000000000,45.490231399999999,-122.554471500000005,1
17329,410510106021030.000000000000000,45.520997899999998,-122.675804900000003,4
17331,410510051031005.000000000000000,45.524835000000003,-122.676996200000005,4
17332,410510004021008.000000000000000,45.489992399999998,-122.608418099999994,3
17334,410510009023004.000000000000000,45.494076999999997,-122.637127300000003,3
17336,410510018022021.000000000000000,45.517093299999999,-122.605539100000001,3
17337,410510035011006.000000000000000,45.560773500000003,-122.679553999999996,2
17338,410510036011006.000000000000000,45.566350399999997,-122.653541099999998,2
17340,410510019004039.000000000000000,45.527091200000001,-122.623926800000007,3
17348,410510020021004.000000000000000,45.528928600000000,-122.643927199999993,3
17350,410510080012012.000000000000000,45.533813400000000,-122.550329199999993,1
17351,410510051011006.000000000000000,45.530460200000000,-122.681890899999999,4
17352,410510040023047.000000000000000,45.579457900000001,-122.731985899999998,2
17354,410510012022003.000000000000000,45.508105899999997,-122.640393500000002,3
17355,410510032004016.000000000000000,45.551307999999999,-122.646742700000004,2
17357,410510027013009.000000000000000,45.539805999999999,-122.622459500000005,2
17359,410510093011013.000000000000000,45.528237200000000,-122.500087399999998,1
17360,410510030001028.000000000000000,45.559057000000003,-122.628126499999993,2
17364,410510095023017.000000000000000,45.553230399999997,-122.524582199999998,1
17367,410510029014023.000000000000000,45.550354200000001,-122.594786400000004,3
17368,410510061002003.000000000000000,45.483927700000002,-122.697254400000006,4
17371,410510040023012.000000000000000,45.583468099999997,-122.733622499999996,2
17374,410510008014000.000000000000000,45.504994600000003,-122.617067300000002,3
17380,410510094004012.000000000000000,45.542063100000000,-122.513074099999997,1
17381,410510093011008.000000000000000,45.530062200000003,-122.502507399999999,1
17384,410510073001062.000000000000000,45.577051099999998,-122.603379399999994,1
17387,410510086002009.000000000000000,45.465954799999999,-122.587723999999994,3
17392,410510021011035.000000000000000,45.517602799999999,-122.665562600000001,3
17394,410510049022000.000000000000000,45.529589700000002,-122.689974800000002,4
17395,410510009014018.000000000000000,45.501591099999999,-122.636598500000005,3
17397,410510049011010.000000000000000,45.531479599999997,-122.697239199999999,4
17399,410510007014001.000000000000000,45.504682500000001,-122.595078200000003,3
17403,410510028021001.000000000000000,45.538193999999997,-122.601039999999998,3
17404,410510028011001.000000000000000,45.547558799999997,-122.600939800000006,3
17406,410510066023003.000000000000000,45.474580600000003,-122.700320700000006,4
17407,410510026003009.000000000000000,45.538408599999997,-122.625507400000004,2
17408,410510042001017.000000000000000,45.592915599999998,-122.754496500000002,2
17409,410510035022032.000000000000000,45.551506300000000,-122.681524699999997,2
17413,410510051032020.000000000000000,45.524178300000003,-122.673926899999998,4
17414,410510010001009.000000000000000,45.499197799999997,-122.650657499999994,3
17415,410510017031020.000000000000000,45.532210599999999,-122.582444199999998,3
17417,410510036022053.000000000000000,45.563569000000001,-122.637873299999995,2
17421,410510003013012.000000000000000,45.487587800000000,-122.628557999999998,4
17422,410510046011013.000000000000000,45.525642599999998,-122.708789899999999,4
17424,410510008012013.000000000000000,45.499597600000001,-122.608535200000006,3
17425,410510051023008.000000000000000,45.523316500000000,-122.681633800000000,4
17426,410510036013022.000000000000000,45.569280999999997,-122.657838100000006,2
17429,410510004011020.000000000000000,45.487578700000000,-122.614377500000003,3
17432,410510046012021.000000000000000,45.518845499999998,-122.700583499999993,4
17434,410510050022003.000000000000000,45.535266100000001,-122.689141800000002,4
17435,410510001024012.000000000000000,45.466819999999998,-122.655975499999997,4
17439,410510005013017.000000000000000,45.479839300000002,-122.595739199999997,3
17440,410510017033008.000000000000000,45.528753899999998,-122.589296800000000,3
17441,410510015003000.000000000000000,45.515980200000001,-122.607324700000007,3
17442,410510012042017.000000000000000,45.516705299999998,-122.641319100000004,3
17443,410510040031008.000000000000000,45.587938399999999,-122.716247999999993,2
17446,410510019003026.000000000000000,45.519798700000003,-122.627091600000000,3
17448,410510066021005.000000000000000,45.469335200000003,-122.695602800000003,4
17451,410510037012004.000000000000000,45.573866500000001,-122.665413099999995,2
17454,410510003024019.000000000000000,45.463215499999997,-122.618515000000002,4
17457,410510003022024.000000000000000,45.474316799999997,-122.621094400000004,3
17461,410510090021003.000000000000000,45.502065199999997,-122.536207700000006,1
17466,410510083021013.000000000000000,45.501112399999997,-122.548649699999999,1
17467,410510043001064.000000000000000,45.573557999999998,-122.754892400000003,4
17474,410510004021016.000000000000000,45.486004600000001,-122.600450100000003,3
17475,410510019004032.000000000000000,45.526827099999998,-122.630865700000001,3
17477,410510027022012.000000000000000,45.533147700000001,-122.613463699999997,3
17481,410510006014004.000000000000000,45.489100800000003,-122.578279899999998,1
17482,410510006021009.000000000000000,45.476320399999999,-122.567143400000006,1
17490,410510034023017.000000000000000,45.551430300000000,-122.672588800000000,2
17491,410510028022022.000000000000000,45.534332800000001,-122.601091699999998,3
17499,410510016015001.000000000000000,45.520582200000000,-122.591827400000000,3
17503,410510097011008.000000000000000,45.511413900000001,-122.501204200000004,1
17504,410510038011003.000000000000000,45.581718299999999,-122.679589500000006,2
17507,410510046012031.000000000000000,45.511365499999997,-122.718101200000007,4
17508,410510067021005.000000000000000,45.478228899999998,-122.700916800000002,4
17510,410510040032015.000000000000000,45.593478200000000,-122.722120799999999,2
17511,410510040024001.000000000000000,45.582013000000003,-122.724096000000003,2
17514,410510022033005.000000000000000,45.543387199999998,-122.660088200000004,2
17515,410510001023005.000000000000000,45.467522099999996,-122.648491399999997,4
17516,410510037022011.000000000000000,45.565795500000000,-122.667697500000003,2
17519,410510008013016.000000000000000,45.498573499999999,-122.611960699999997,3
17522,410510004021004.000000000000000,45.487833600000002,-122.601968400000004,3
17526,410510031003001.000000000000000,45.554847799999997,-122.632255700000002,2
17528,410510028023003.000000000000000,45.532979599999997,-122.602648799999997,3
17529,410510035021012.000000000000000,45.554007499999997,-122.679537999999994,2
17530,410510031003009.000000000000000,45.554878700000003,-122.640451700000000,2
17532,410510009023019.000000000000000,45.491189200000001,-122.635131799999996,3
17534,410510070022022.000000000000000,45.552363900000003,-122.767808700000003,4
17548,410510059012016.000000000000000,45.498300000000000,-122.676384499999998,4
17550,410510011022011.000000000000000,45.511160799999999,-122.660274500000000,3
17551,410510012022007.000000000000000,45.507395299999999,-122.642192699999995,3
17552,410510003024004.000000000000000,45.463631700000001,-122.636921099999995,4
17553,410510034021011.000000000000000,45.551431700000002,-122.663148500000005,2
17555,410510058004003.000000000000000,45.502758900000003,-122.708374800000001,4
17560,410510040024063.000000000000000,45.580575799999998,-122.725163400000000,2
17561,410510011021010.000000000000000,45.509355800000002,-122.650802100000007,3
17564,410510029012013.000000000000000,45.551755999999997,-122.587301499999995,3
17566,410510091021006.000000000000000,45.495542999999998,-122.520269799999994,1
17568,410510028023024.000000000000000,45.532657700000001,-122.600709100000003,3
17571,410510010005015.000000000000000,45.495680000000000,-122.657299499999993,3
17574,410510036013007.000000000000000,45.570879599999998,-122.660866900000002,2
17575,410510025015002.000000000000000,45.544390000000000,-122.641627299999996,2
17576,410510031004003.000000000000000,45.551681400000000,-122.636522400000004,2
17579,410510002022016.000000000000000,45.478320600000004,-122.644794800000000,4
17586,410510024011013.000000000000000,45.545946600000001,-122.648870200000005,2
17588,410510003013020.000000000000000,45.486316899999998,-122.633235099999993,4
17590,410510077001026.000000000000000,45.556226299999999,-122.571823800000004,1
17592,410510058005000.000000000000000,45.498398700000003,-122.707921799999994,4
17595,410510025015006.000000000000000,45.544397699999998,-122.645776400000003,2
17597,410510097032004.000000000000000,45.509415099999998,-122.494163599999993,1
17601,410510014004004.000000000000000,45.507317899999997,-122.616660999999993,3
17603,410510091011000.000000000000000,45.503308699999998,-122.512135599999993,1
17604,410510024022009.000000000000000,45.533252099999999,-122.648974100000004,2
17606,410510010003023.000000000000000,45.503833000000000,-122.652217500000006,3
17607,410510074002004.000000000000000,45.569411299999999,-122.613340300000004,2
17612,410510042001020.000000000000000,45.593857900000003,-122.751077800000004,2
17614,410510011011122.000000000000000,45.512587000000003,-122.659233999999998,3
17621,410510086001000.000000000000000,45.475523299999999,-122.579891599999996,3
17626,410510025011001.000000000000000,45.547483700000001,-122.632214099999999,2
17627,410510012023005.000000000000000,45.509680799999998,-122.648493099999996,3
17629,410510016015012.000000000000000,45.515855000000002,-122.588645200000002,3
17630,410510056013011.000000000000000,45.513272999999998,-122.681160800000001,4
17631,410510034011032.000000000000000,45.559764999999999,-122.666155200000006,2
17636,410510059021000.000000000000000,45.494747300000000,-122.673029999999997,4
17637,410510092041005.000000000000000,45.505263300000003,-122.533027899999993,1
17640,410510086001023.000000000000000,45.472685100000000,-122.579702900000001,3
17643,410510031001059.000000000000000,45.559680999999998,-122.640673000000007,2
17645,410510040024064.000000000000000,45.581288600000001,-122.724634899999998,2
17646,410510066023011.000000000000000,45.474455399999997,-122.710354499999994,4
17647,410510029024014.000000000000000,45.535528999999997,-122.597177000000002,3
17651,410510061002009.000000000000000,45.481352500000000,-122.699478099999993,4
17652,410510059011003.000000000000000,45.494730900000000,-122.676527500000006,4
17660,410510007023001.000000000000000,45.496571799999998,-122.591951300000005,3
17661,410510002011023.000000000000000,45.467988599999998,-122.644055499999993,4
17667,410510083012005.000000000000000,45.500898300000003,-122.570791900000003,1
17668,410510050011010.000000000000000,45.532506800000000,-122.686724600000005,4
17670,410510007011010.000000000000000,45.502961599999999,-122.590716799999996,3
17673,410510078001013.000000000000000,45.556291999999999,-122.564366399999997,1
17674,410510028011014.000000000000000,45.546153699999998,-122.607104100000001,3
17675,410510018022007.000000000000000,45.518570199999999,-122.613025100000002,3
17676,410510016023003.000000000000000,45.509422299999997,-122.576857700000005,3
17678,410510030001022.000000000000000,45.559862799999998,-122.624225699999997,2
17679,410510029032012.000000000000000,45.534896900000000,-122.569757300000006,3
17681,410510017023017.000000000000000,45.520933999999997,-122.573431600000006,3
17682,410510008022004.000000000000000,45.493512099999997,-122.606269600000005,3
17685,410510047001013.000000000000000,45.533257100000000,-122.703751400000002,4
17688,410510097032008.000000000000000,45.507989000000002,-122.494205300000004,1
17690,410510060021009.000000000000000,45.477306100000000,-122.692325499999995,4
17693,410510092021017.000000000000000,45.515131500000003,-122.517860099999993,1
17694,410510016011025.000000000000000,45.515834900000002,-122.582354600000002,3
17696,410510016012002.000000000000000,45.513294999999999,-122.584250699999998,3
17700,410510035022009.000000000000000,45.547335699999998,-122.680401599999996,2
17701,410510007024008.000000000000000,45.496194000000003,-122.600583099999994,3
17703,410510042001007.000000000000000,45.594377299999998,-122.757166499999997,2
17704,410510019002002.000000000000000,45.526061200000001,-122.620721500000002,3
17705,410510009014015.000000000000000,45.502737900000000,-122.632050100000001,3
17710,410510034014012.000000000000000,45.559372000000003,-122.673984300000001,2
17716,410510029033014.000000000000000,45.535995700000001,-122.575451999999999,3
17717,410510064032007.000000000000000,45.452676300000000,-122.713594499999999,4
17718,410510012032007.000000000000000,45.513972299999999,-122.647072899999998,3
17719,410510056012000.000000000000000,45.515543000000001,-122.683951199999996,4
17722,410510095011017.000000000000000,45.548774899999998,-122.516710399999994,1
17724,410510089043000.000000000000000,45.475754500000001,-122.526890699999996,1
17726,410510038021014.000000000000000,45.571315800000001,-122.680089100000004,2
17728,410510010004023.000000000000000,45.490586200000003,-122.652231299999997,3
17739,410510037012018.000000000000000,45.570876300000002,-122.665058999999999,2
17742,410510043001068.000000000000000,45.570999800000003,-122.745272000000000,4
17743,410510011011098.000000000000000,45.513301700000000,-122.663310199999998,3
17746,410510021011008.000000000000000,45.522585900000003,-122.662250499999999,3
17751,410510006012017.000000000000000,45.479467499999998,-122.559162499999999,1
17752,410510036012030.000000000000000,45.573818899999999,-122.657930500000006,2
17756,410510001011010.000000000000000,45.461112999999997,-122.652007999999995,4
17757,410510069001048.000000000000000,45.508117400000003,-122.730298700000006,4
17758,410510021012007.000000000000000,45.524000100000002,-122.660192699999996,3
17762,410510039042003.000000000000000,45.582901900000003,-122.693645700000005,2
17765,410510029022009.000000000000000,45.544902499999999,-122.589929900000001,3
17771,410510042001009.000000000000000,45.593887000000002,-122.758180100000004,2
17772,410510019004003.000000000000000,45.533417200000002,-122.628743700000001,3
17775,410510064031009.000000000000000,45.443593499999999,-122.724095700000007,4
17776,410510036021060.000000000000000,45.563577899999999,-122.633595499999998,2
17777,410510017032010.000000000000000,45.528836099999999,-122.585241300000007,3
17781,410510028022019.000000000000000,45.534333799999999,-122.603426900000002,3
17782,410510082031022.000000000000000,45.516502699999997,-122.544026700000003,1
17783,410510019004011.000000000000000,45.532770100000000,-122.629503200000002,3
17784,410510051023003.000000000000000,45.525463000000002,-122.681702500000000,4
17785,410510032004013.000000000000000,45.548851999999997,-122.647795099999996,2
17787,410510040023028.000000000000000,45.580851400000000,-122.733924299999998,2
17792,410510002022000.000000000000000,45.478055500000004,-122.640855000000002,4
17794,410510016021004.000000000000000,45.518925099999997,-122.576111400000002,3
17795,410510010003015.000000000000000,45.503486000000002,-122.658803800000001,3
17796,410510082011006.000000000000000,45.521060499999997,-122.560297300000002,1
17804,410510059012015.000000000000000,45.498282600000003,-122.675370700000002,4
17808,410510068021005.000000000000000,45.493464799999998,-122.721761400000005,4
17810,410510001024022.000000000000000,45.465398299999997,-122.660532099999998,4
17811,410510026003011.000000000000000,45.536112699999997,-122.627201299999996,2
17813,410510003012017.000000000000000,45.487995599999998,-122.638543200000001,4
17814,410510083022000.000000000000000,45.495597099999998,-122.551700400000001,1
17815,410510036013014.000000000000000,45.570348500000001,-122.653774900000002,2
17816,410510028011024.000000000000000,45.544527500000001,-122.601991100000006,3
17818,410510030001012.000000000000000,45.560572499999999,-122.628124000000000,2
17820,410510065022001.000000000000000,45.464312200000002,-122.698890399999996,4
17823,410510020013009.000000000000000,45.528256499999998,-122.636528900000002,3
17824,410510009022006.000000000000000,45.494062499999998,-122.630273700000004,3
17826,410510037021011.000000000000000,45.569470600000002,-122.667671600000006,2
17827,410510095023012.000000000000000,45.553253400000003,-122.527450200000004,1
17830,410510001013014.000000000000000,45.462542399999997,-122.658495500000001,4
17831,410510017034017.000000000000000,45.532191599999997,-122.587269300000003,3
17832,410510003012000.000000000000000,45.483752699999997,-122.621602899999999,3
17833,410510041033016.000000000000000,45.597957999999998,-122.733642000000003,2
17834,410510005012024.000000000000000,45.477059199999999,-122.592212500000002,3
17835,410510036024005.000000000000000,45.572336200000002,-122.639870500000001,2
17837,410510092021007.000000000000000,45.519563699999999,-122.516469900000004,1
17839,410510082013000.000000000000000,45.509546499999999,-122.560059199999998,1
17841,410510021011024.000000000000000,45.521017499999999,-122.655975699999999,3
17848,410510037013004.000000000000000,45.574778600000002,-122.671757299999996,2
17851,410510019004015.000000000000000,45.531151500000000,-122.625844599999994,3
17852,410510019003004.000000000000000,45.525768300000003,-122.628498699999994,3
17853,410510102003102.000000000000000,45.555923399999998,-122.507903700000000,1
17855,410510021012018.000000000000000,45.524709299999998,-122.659172499999997,3
17856,410510058005007.000000000000000,45.490901899999997,-122.708804799999996,4
17858,410510019001011.000000000000000,45.529173100000001,-122.619377799999995,3
17861,410510041024011.000000000000000,45.593252399999997,-122.743644799999998,2
17862,410510002012007.000000000000000,45.463253199999997,-122.642278599999997,4
17864,410510029022007.000000000000000,45.545868800000001,-122.589474800000005,3
17866,410510037014019.000000000000000,45.576856999999997,-122.673778299999995,2
17870,410510023031074.000000000000000,45.539418300000001,-122.676226799999995,2
17871,410510036021037.000000000000000,45.566587100000000,-122.631187499999996,2
17873,410510021012004.000000000000000,45.525418799999997,-122.658152999999999,3
17877,410510073001097.000000000000000,45.569510299999997,-122.609124100000002,2
17888,410510011011128.000000000000000,45.509349000000000,-122.664495900000006,3
17893,410510021012026.000000000000000,45.523979500000003,-122.654105999999999,3
17894,410510065012020.000000000000000,45.453762800000000,-122.742255099999994,4
17895,410510034021027.000000000000000,45.548959600000003,-122.666472600000006,2
17898,410510091011014.000000000000000,45.499812200000001,-122.520362300000002,1
17899,410510022031015.000000000000000,45.545897699999998,-122.675181800000004,2
17901,410510004011016.000000000000000,45.487747700000000,-122.618569600000001,3
17904,410510009022007.000000000000000,45.491948200000003,-122.631216199999997,3
17911,410510095021014.000000000000000,45.549064700000002,-122.519337699999994,1
17912,410510089032007.000000000000000,45.474357200000000,-122.524621499999995,1
17915,410510038011002.000000000000000,45.578125000000000,-122.679185799999999,2
17916,410510048001010.000000000000000,45.528025800000002,-122.697528000000005,4
17917,410510022033000.000000000000000,45.544444900000002,-122.658050799999998,2
17919,410510003026031.000000000000000,45.472120300000000,-122.628712600000000,4
17922,410510064023003.000000000000000,45.435482999999998,-122.683499999999995,4
17925,410510089022015.000000000000000,45.462569000000002,-122.566732400000006,1
17926,410510066022007.000000000000000,45.470250700000001,-122.716473800000003,4
17928,410510041031011.000000000000000,45.596881600000003,-122.751114200000004,2
17930,410510024021001.000000000000000,45.537718099999999,-122.649560600000001,2
17936,410510003024036.000000000000000,45.466043300000003,-122.623406000000003,4
17937,410510009011017.000000000000000,45.501584500000000,-122.630054700000002,3
17940,410510018013008.000000000000000,45.529189400000000,-122.614311900000004,3
17941,410510038032015.000000000000000,45.565157999999997,-122.679662500000006,2
17943,410510004021007.000000000000000,45.489987200000002,-122.606771300000005,3
17944,410510005012004.000000000000000,45.481372600000000,-122.591603399999997,3
17945,410510092032006.000000000000000,45.521509399999999,-122.528368299999997,1
17946,410510036032024.000000000000000,45.563310500000000,-122.628119699999999,2
17950,410510036021007.000000000000000,45.570941699999999,-122.635721399999994,2
17951,410510036022024.000000000000000,45.567487000000000,-122.638942700000001,2
17953,410510009012012.000000000000000,45.498621499999999,-122.630051699999996,3
17957,410510060021030.000000000000000,45.473818999999999,-122.684996299999995,4
17958,410510035014007.000000000000000,45.558135499999999,-122.678129799999994,2
17959,410510012021019.000000000000000,45.509088499999997,-122.643643400000002,3
17960,410510029024010.000000000000000,45.536733200000000,-122.598095299999997,3
17964,410510041024014.000000000000000,45.592571800000002,-122.740754600000002,2
17968,410510034021007.000000000000000,45.552691699999997,-122.664168599999996,2
17970,410510073001135.000000000000000,45.567021799999999,-122.562829800000003,1
17972,410510005023006.000000000000000,45.477903800000000,-122.585464299999998,3
17973,410510036011013.000000000000000,45.565428799999999,-122.653591800000001,2
17975,410510076002004.000000000000000,45.560240600000000,-122.590060100000002,2
17976,410510017021013.000000000000000,45.527430400000000,-122.569567199999995,3
17977,410510008014010.000000000000000,45.503007500000002,-122.618525599999998,3
17978,410510006012008.000000000000000,45.480806700000002,-122.557884299999998,1
17979,410510016013004.000000000000000,45.509042899999997,-122.584499600000001,3
17981,410510078001012.000000000000000,45.556295200000001,-122.559289199999995,1
17986,410510003012020.000000000000000,45.480835999999996,-122.628692400000006,4
17988,410510028012015.000000000000000,45.541362100000001,-122.605040599999995,3
17989,410510065023017.000000000000000,45.454274400000003,-122.719993900000006,4
17992,410510021011029.000000000000000,45.521147499999998,-122.660211500000003,3
17993,410510041032011.000000000000000,45.597952499999998,-122.744540499999999,2
18000,410510012041021.000000000000000,45.515369999999997,-122.638629499999993,3
18001,410510058002006.000000000000000,45.505555000000001,-122.683751500000000,4
18003,410510062002025.000000000000000,45.463708300000000,-122.689284299999997,4
18007,410510014002024.000000000000000,45.512394600000000,-122.618941199999995,3
18008,410510066022013.000000000000000,45.472108200000001,-122.714124100000006,4
18011,410510039031030.000000000000000,45.581582400000002,-122.713755699999993,2
18012,410510011011113.000000000000000,45.514713499999999,-122.655183899999997,3
18014,410510009011013.000000000000000,45.502649400000003,-122.625726799999995,3
18015,410510013014011.000000000000000,45.516810499999998,-122.631633500000007,3
18017,410510026001013.000000000000000,45.546206599999998,-122.622320000000002,2
18019,410510027022011.000000000000000,45.532443999999998,-122.614052700000002,3
18022,410510093011012.000000000000000,45.531491500000001,-122.505788800000005,1
18023,410510040022036.000000000000000,45.576923899999997,-122.722006300000004,2
18027,410510041031016.000000000000000,45.597628999999998,-122.748167699999996,2
18030,410510049013000.000000000000000,45.532415600000000,-122.691603499999999,4
18035,410510005012014.000000000000000,45.479225599999999,-122.590550899999997,3
18040,410510050022024.000000000000000,45.533171699999997,-122.689096699999993,4
18042,410510006014024.000000000000000,45.482886200000003,-122.576627599999995,1
18043,410510031003013.000000000000000,45.553695900000001,-122.637415500000003,2
18052,410510068022012.000000000000000,45.484712199999997,-122.715179599999999,4
18054,410510092043003.000000000000000,45.520729400000000,-122.533234300000004,1
18055,410510004022007.000000000000000,45.484833500000001,-122.600839500000006,3
18056,410510088001003.000000000000000,45.468009400000000,-122.596345299999996,3
18061,410510036011007.000000000000000,45.566347700000001,-122.652542299999993,2
18063,410510018013004.000000000000000,45.526145999999997,-122.609541699999994,3
18064,410510014005003.000000000000000,45.508417899999998,-122.621473699999996,3
18065,410510038031015.000000000000000,45.565438399999998,-122.689728700000003,2
18069,410510088002005.000000000000000,45.467587199999997,-122.600877999999994,3
18070,410510038021023.000000000000000,45.573286000000003,-122.680648000000005,2
18071,410510087001001.000000000000000,45.474677499999999,-122.590800299999998,3
18079,410510084003006.000000000000000,45.491225800000002,-122.538522400000005,1
18080,410510050021021.000000000000000,45.523216699999999,-122.686460800000006,4
18082,410510089031009.000000000000000,45.476661300000004,-122.502167000000000,1
18084,410510017041003.000000000000000,45.521973899999999,-122.582978199999999,3
18088,410510028011022.000000000000000,45.544689099999999,-122.599957000000003,3
18090,410510014005004.000000000000000,45.507801899999997,-122.621543000000003,3
18091,410510106022069.000000000000000,45.513909400000003,-122.675071799999998,4
18094,410510041022018.000000000000000,45.584516000000001,-122.742469499999999,2
18095,410510017034002.000000000000000,45.533201300000002,-122.587270599999997,3
18099,410510029011010.000000000000000,45.553129599999998,-122.583213700000002,3
18100,410510012041020.000000000000000,45.515366999999998,-122.637614999999997,3
18105,410510072021033.000000000000000,45.579626699999999,-122.651761600000000,2
18108,410510014005007.000000000000000,45.507312700000000,-122.617630100000000,3
18109,410510088001019.000000000000000,45.461905399999999,-122.595052100000004,3
18111,410510036031001.000000000000000,45.571644200000001,-122.629305000000002,2
18112,410510024012005.000000000000000,45.541307900000000,-122.651966999999999,2
18114,410510014005017.000000000000000,45.505829499999997,-122.622072700000004,3
18115,410510062001006.000000000000000,45.468843300000003,-122.673484200000004,4
18117,410510065012030.000000000000000,45.448278100000003,-122.738527599999998,4
18122,410510008011008.000000000000000,45.503800400000003,-122.599862999999999,3
18125,410510028022021.000000000000000,45.534331199999997,-122.602118099999998,3
18128,410510039043015.000000000000000,45.579507999999997,-122.698583700000000,2
18129,410510073001018.000000000000000,45.597059899999998,-122.625734899999998,1
18132,410510040024082.000000000000000,45.577209000000003,-122.728344500000006,2
18137,410510010001000.000000000000000,45.499389999999998,-122.649674899999994,3
18139,410510093023002.000000000000000,45.523146699999998,-122.511314100000007,1
18142,410510106021023.000000000000000,45.521808299999996,-122.678839999999994,4
18145,410510012023015.000000000000000,45.509157700000003,-122.647378599999996,3
18146,410510058004015.000000000000000,45.494650399999998,-122.702531699999994,4
18150,410510014003009.000000000000000,45.511668100000001,-122.619695100000001,3
18151,410510028012018.000000000000000,45.542558800000002,-122.602971400000001,3
18152,410510006014011.000000000000000,45.487440100000001,-122.573687399999997,1
18155,410510040021036.000000000000000,45.573848599999998,-122.734563199999997,2
18156,410510017022012.000000000000000,45.524212800000001,-122.576140899999999,3
18157,410510025022010.000000000000000,45.534111799999998,-122.639617400000006,2
18158,410510039043029.000000000000000,45.578172299999999,-122.702016700000001,2
18159,410510036024008.000000000000000,45.573670200000002,-122.647487799999993,2
18161,410510035013008.000000000000000,45.559665099999997,-122.695844199999996,2
18171,410510024011014.000000000000000,45.545943000000001,-122.647816000000006,2
18176,410510037023020.000000000000000,45.564113900000002,-122.673931300000007,2
18177,410510064042015.000000000000000,45.440254600000003,-122.740858399999993,4
18178,410510004022001.000000000000000,45.485222000000000,-122.603398700000000,3
18181,410510041031022.000000000000000,45.595711999999999,-122.747785500000006,2
18184,410510063003013.000000000000000,45.460435799999999,-122.685413900000000,4
18186,410510039032014.000000000000000,45.588232699999999,-122.703951399999994,2
18187,410510065023003.000000000000000,45.467028900000003,-122.713529399999999,4
